partsid,totalcfp,cfp
P08349,0.0,2.438
P08351,0.0,9.835
P08352,0.0,4.107
P08359,0.0,4.636
P08362,0.0,5.934
P08365,0.0,0.164
P08366,0.0,4.826
P08369,0.0,6.23
P08370,0.0,6.0
P08376,0.0,9.445
P08377,0.0,0.025
P08379,0.0,8.261
P08380,0.0,1.252
P08386,0.0,8.204
P08395,0.0,2.93
P08400,0.0,3.467
P08402,0.0,7.83
P08406,0.0,3.384
P08412,0.0,4.288
P08415,0.0,0.389
P08416,0.0,6.926
P08421,0.0,1.687
P08422,0.0,7.939
P08424,0.0,2.711
P08427,0.0,9.061
P08428,0.0,4.871
P08430,0.0,7.507
P08434,0.0,7.38
P08435,0.0,0.846
P08437,0.0,6.85
P08438,0.0,2.107
P08440,0.0,5.289
P08443,0.0,2.108
P08444,0.0,6.317
P08445,0.0,0.465
P08446,0.0,8.044
P08448,0.0,6.491
P08449,0.0,5.61
P08459,0.0,3.445
P08461,0.0,8.892
P08465,0.0,2.545
P08469,0.0,3.092
P08474,0.0,6.33
P08478,0.0,1.56
P08481,0.0,6.682
P08483,0.0,0.904
P08486,0.0,9.681
P08489,0.0,2.586
P08492,0.0,2.038
P08493,0.0,5.233
P08495,0.0,2.601
P08501,0.0,5.891
P08502,0.0,9.348
P08503,0.0,4.726
P08508,0.0,7.351
P08512,0.0,6.852
P08516,0.0,1.656
P08518,0.0,0.158
P08519,0.0,5.439
P08522,0.0,4.588
P08524,0.0,6.391
P08526,0.0,3.951
P08528,0.0,3.57
P08532,0.0,6.157
P08533,0.0,1.103
P08534,0.0,4.121
P08539,0.0,9.5
P08544,0.0,2.652
P08550,0.0,5.2
P08553,0.0,6.708
P08555,0.0,8.016
P08558,0.0,5.397
P08562,0.0,0.294
P08566,0.0,6.83
P08567,0.0,6.8
P08568,0.0,8.2
P08569,0.0,8.413
P08571,0.0,1.127
P08572,0.0,6.32
P08575,0.0,1.388
P08576,0.0,6.142
P08577,0.0,8.362
P08578,0.0,8.325
P08580,0.0,8.561
P08587,0.0,3.519
P08589,0.0,6.696
P08591,0.0,7.372
P08592,0.0,4.472
P08600,0.0,2.628
P08601,0.0,5.584
P08602,0.0,0.162
P08603,0.0,3.936
P08608,0.0,8.222
P08609,0.0,4.557
P08611,0.0,2.675
P08612,0.0,1.673
P08613,0.0,8.164
P08616,0.0,2.988
P08617,0.0,2.892
P08627,0.0,2.663
P08628,0.0,5.406
P08629,0.0,4.776
P08630,0.0,8.409
P08632,0.0,9.562
P08633,0.0,4.154
P08635,0.0,9.244
P08636,0.0,6.166
P08637,0.0,1.117
P08639,0.0,6.404
P08641,0.0,4.066
P08644,0.0,3.686
P08645,0.0,3.407
P08647,0.0,5.901
P08648,0.0,2.09
P08651,0.0,4.116
P08653,0.0,2.17
P08657,0.0,8.047
P08659,0.0,2.435
P08662,0.0,2.432
P08665,0.0,2.572
P08667,0.0,7.045
P08669,0.0,1.058
P08670,0.0,4.631
P08672,0.0,0.351
P08673,0.0,5.036
P08674,0.0,9.892
P08676,0.0,3.128
P08677,0.0,1.652
P08685,0.0,9.997
P08691,0.0,9.582
P08694,0.0,2.408
P08695,0.0,7.11
P08698,0.0,1.349
P08699,0.0,1.99
P08703,0.0,3.522
P08704,0.0,0.967
P08706,0.0,0.781
P08709,0.0,1.88
P08715,0.0,0.568
P08718,0.0,3.558
P08719,0.0,4.253
P08725,0.0,2.925
P08726,0.0,8.915
P08727,0.0,5.477
P08729,0.0,9.138
P08733,0.0,7.173
P08734,0.0,4.141
P08737,0.0,4.982
P08739,0.0,5.468
P08741,0.0,4.616
P08744,0.0,1.393
P08746,0.0,4.77
P08750,0.0,9.57
P08752,0.0,0.925
P08758,0.0,0.578
P08759,0.0,3.304
P08762,0.0,3.768
P08764,0.0,4.002
P08765,0.0,0.576
P08766,0.0,4.074
P08768,0.0,6.822
P08771,0.0,1.211
P08774,0.0,2.918
P08779,0.0,2.533
P08781,0.0,3.455
P08782,0.0,0.552
P08792,0.0,8.342
P08803,0.0,0.242
P08804,0.0,6.891
P08805,0.0,9.994
P08808,0.0,3.622
P08809,0.0,6.622
P08813,0.0,1.575
P08816,0.0,9.451
P08817,0.0,5.378
P08819,0.0,4.742
P08820,0.0,8.581
P08825,0.0,8.198
P08826,0.0,2.064
P08829,0.0,6.461
P08831,0.0,2.323
P08843,0.0,2.039
P08846,0.0,8.035
P08848,0.0,9.926
P08849,0.0,1.933
P08850,0.0,2.13
P08853,0.0,6.243
P08858,0.0,9.047
P08863,0.0,2.471
P08865,0.0,6.269
P08867,0.0,9.09
P08872,0.0,6.22
P08874,0.0,4.881
P08875,0.0,8.24
P08879,0.0,2.226
P08884,0.0,9.424
P08885,0.0,7.497
P08887,0.0,5.513
P08890,0.0,4.653
P08894,0.0,5.054
P08901,0.0,0.688
P08902,0.0,2.651
P08903,0.0,4.011
P08904,0.0,2.243
P08907,0.0,3.869
P08908,0.0,6.144
P08910,0.0,6.874
P08911,0.0,1.302
P08913,0.0,0.037
P08914,0.0,7.775
P08915,0.0,7.95
P08916,0.0,1.139
P08917,0.0,0.31
P08918,0.0,7.498
P08919,0.0,8.556
P08920,0.0,9.326
P08921,0.0,4.169
P08922,0.0,3.713
P08925,0.0,7.727
P08926,0.0,2.68
P08927,0.0,4.14
P08930,0.0,1.549
P08932,0.0,5.868
P08935,0.0,2.206
P08941,0.0,8.31
P08943,0.0,9.046
P08944,0.0,7.422
P08947,0.0,8.824
P08949,0.0,9.184
P08955,0.0,2.349
P08956,0.0,0.109
P08958,0.0,4.741
P08965,0.0,0.474
P08971,0.0,9.371
P08973,0.0,2.268
P08976,0.0,1.192
P08980,0.0,7.691
P08981,0.0,4.748
P08985,0.0,9.038
P08986,0.0,0.801
P08987,0.0,7.921
P08988,0.0,7.762
P08989,0.0,0.097
P08992,0.0,3.443
P08993,0.0,8.099
P08994,0.0,0.065
P08996,0.0,0.703
P08998,0.0,3.816
P09001,0.0,6.39
P09007,0.0,1.995
P09012,0.0,7.259
P09013,0.0,3.533
P09014,0.0,5.263
P09015,0.0,6.945
P09021,0.0,2.583
P09023,0.0,9.875
P09029,0.0,5.321
P09031,0.0,7.583
P09032,0.0,3.351
P09033,0.0,7.339
P09037,0.0,0.283
P09040,0.0,4.47
P09057,0.0,8.544
P09060,0.0,1.367
P09061,0.0,3.321
P09062,0.0,0.339
P09066,0.0,0.127
P09068,0.0,3.275
P09070,0.0,7.727
P09072,0.0,5.865
P09074,0.0,9.907
P09075,0.0,8.577
P09076,0.0,3.526
P09081,0.0,4.563
P09082,0.0,0.848
P09084,0.0,5.968
P09095,0.0,1.047
P09098,0.0,7.901
P09101,0.0,9.887
P09103,0.0,1.323
P09106,0.0,2.818
P09109,0.0,1.767
P09119,0.0,4.529
P09120,0.0,9.58
P09122,0.0,4.1
P09124,0.0,8.237
P09126,0.0,7.703
P09128,0.0,5.044
P09129,0.0,8.768
P09130,0.0,2.201
P09131,0.0,9.163
P09132,0.0,2.709
P09137,0.0,6.868
P09144,0.0,0.38
P09148,0.0,2.859
P09149,0.0,4.562
P09152,0.0,9.353
P09155,0.0,7.434
P09157,0.0,7.828
P09159,0.0,5.656
P09162,0.0,4.2
P09166,0.0,1.053
P09169,0.0,8.772
P09170,0.0,8.163
P09174,0.0,6.384
P09176,0.0,8.569
P09177,0.0,0.991
P09179,0.0,7.58
P09181,0.0,1.684
P09192,0.0,5.821
P09195,0.0,6.258
P09201,0.0,6.85
P09208,0.0,6.887
P09210,0.0,8.44
P09212,0.0,0.682
P09218,0.0,2.607
P09220,0.0,6.552
P09223,0.0,6.847
P09226,0.0,8.185
P09233,0.0,7.781
P09234,0.0,7.057
P09239,0.0,0.477
P09247,0.0,7.188
P09248,0.0,1.898
P09256,0.0,1.238
P09257,0.0,2.309
P09262,0.0,9.606
P09265,0.0,2.812
P09266,0.0,8.577
P09268,0.0,5.693
P09270,0.0,8.33
P09273,0.0,8.125
P09274,0.0,4.481
P09275,0.0,8.064
P09276,0.0,8.683
P09277,0.0,0.856
P09279,0.0,7.701
P09283,0.0,1.883
P09288,0.0,3.808
P09293,0.0,7.254
P09296,0.0,9.701
P09303,0.0,8.864
P09312,0.0,3.858
P09314,0.0,8.111
P09320,0.0,3.233
P09324,0.0,8.283
P09327,0.0,5.404
P09330,0.0,4.305
P09332,0.0,1.282
P09333,0.0,7.659
P09335,0.0,5.255
P09338,0.0,5.519
P09339,0.0,2.179
P09344,0.0,5.558
P09345,0.0,5.504
P09346,0.0,8.312
P09348,0.0,7.62
P09349,0.0,6.497
P09351,0.0,3.129
P09353,0.0,5.314
P09360,0.0,0.318
P09361,0.0,7.393
P09362,0.0,3.83
P09365,0.0,0.016
P09368,0.0,3.149
P09369,0.0,6.392
P09370,0.0,1.172
P09373,0.0,0.563
P09375,0.0,0.213
P09380,0.0,1.528
P09390,0.0,1.835
P09392,0.0,1.206
P09393,0.0,0.242
P09394,0.0,3.532
P09395,0.0,4.466
P09396,0.0,1.907
P09397,0.0,9.138
P09403,0.0,7.569
P09405,0.0,1.486
P09413,0.0,1.719
P09414,0.0,5.091
P09415,0.0,0.885
P09418,0.0,4.991
P09421,0.0,1.024
P09423,0.0,8.684
P09431,0.0,3.598
P09432,0.0,9.266
P09434,0.0,8.214
P09436,0.0,4.417
P09439,0.0,1.449
P09440,0.0,4.393
P09442,0.0,5.065
P09445,0.0,8.589
P09449,0.0,5.487
P09450,0.0,4.131
P09454,0.0,9.315
P09460,0.0,8.399
P09464,0.0,7.907
P09467,0.0,8.944
P09470,0.0,4.449
P09471,0.0,4.362
P09478,0.0,3.078
P09484,0.0,4.467
P09488,0.0,1.837
P09493,0.0,9.201
P09499,0.0,2.601
P09502,0.0,6.11
P09504,0.0,0.205
P09506,0.0,5.775
P09510,0.0,6.072
P09515,0.0,8.492
P09519,0.0,6.271
P09523,0.0,6.344
P09524,0.0,3.152
P09528,0.0,6.687
P09530,0.0,8.589
P09531,0.0,6.418
P09538,0.0,2.505
P09541,0.0,1.768
P09549,0.0,2.319
P09551,0.0,4.718
P09553,0.0,8.563
P09559,0.0,5.06
P09561,0.0,8.293
P09562,0.0,5.355
P09563,0.0,1.282
P09567,0.0,8.868
P09572,0.0,1.922
P09578,0.0,7.873
P09585,0.0,1.963
P09588,0.0,9.12
P09595,0.0,1.476
P09596,0.0,2.833
P09598,0.0,7.998
P09599,0.0,3.209
P09607,0.0,9.177
P09612,0.0,9.019
P09616,0.0,4.236
P09617,0.0,9.526
P09621,0.0,9.958
P09623,0.0,9.368
P09628,0.0,3.634
P09629,0.0,2.544
P09631,0.0,1.438
P09638,0.0,3.646
P09640,0.0,4.823
P09646,0.0,3.688
P09647,0.0,9.28
P09649,0.0,7.535
P09652,0.0,4.285
P09659,0.0,6.706
P09661,0.0,5.433
P09662,0.0,3.813
P09673,0.0,3.276
P09682,0.0,4.096
P09684,0.0,5.967
P09685,0.0,1.697
P09690,0.0,8.308
P09696,0.0,2.151
P09700,0.0,7.966
P09702,0.0,5.042
P09704,0.0,8.306
P09705,0.0,1.659
P09709,0.0,3.463
P09718,0.0,9.884
P09720,0.0,5.402
P09722,0.0,5.421
P09730,0.0,7.366
P09732,0.0,4.919
P09737,0.0,5.495
P09740,0.0,7.081
P09742,0.0,8.75
P09746,0.0,7.104
P09751,0.0,2.509
P09753,0.0,6.11
P09755,0.0,9.3
P09758,0.0,0.202
P09759,0.0,6.137
P09763,0.0,2.176
P09764,0.0,7.582
P09766,0.0,5.103
P09772,0.0,8.427
P09778,0.0,6.502
P09783,0.0,8.322
P09786,0.0,0.818
P09787,0.0,5.15
P09788,0.0,0.356
P09795,0.0,3.058
P09803,0.0,6.217
P09805,0.0,0.554
P09806,0.0,2.288
P09808,0.0,8.406
P09818,0.0,8.115
P09821,0.0,0.518
P09827,0.0,3.338
P09831,0.0,7.33
P09833,0.0,4.888
P09837,0.0,4.544
P09843,0.0,8.591
P09846,0.0,9.791
P09847,0.0,7.883
P09849,0.0,0.409
P09850,0.0,3.565
P09854,0.0,3.495
P09855,0.0,7.313
P09859,0.0,5.367
P09862,0.0,5.964
P09863,0.0,9.838
P09866,0.0,1.235
P09867,0.0,6.675
P09868,0.0,1.134
P09869,0.0,3.862
P09870,0.0,7.404
P09874,0.0,6.84
P09875,0.0,4.391
P09879,0.0,7.759
P09881,0.0,3.581
P09884,0.0,6.919
P09885,0.0,8.016
P09890,0.0,4.787
P09894,0.0,6.82
P09898,0.0,3.617
P09901,0.0,3.468
P09902,0.0,3.67
P09903,0.0,7.975
P09906,0.0,8.43
P09907,0.0,8.91
P09908,0.0,8.684
P09910,0.0,5.449
P09911,0.0,6.881
P09912,0.0,3.021
P09913,0.0,0.449
P09917,0.0,6.029
P09918,0.0,9.804
P09926,0.0,6.417
P09928,0.0,8.496
P09931,0.0,2.416
P09935,0.0,7.055
P09937,0.0,3.108
P09941,0.0,4.688
P09942,0.0,1.403
P09953,0.0,3.3
P09957,0.0,8.2
P09960,0.0,9.141
P09961,0.0,6.726
P09975,0.0,7.788
P09977,0.0,5.142
P09981,0.0,0.833
P09983,0.0,2.182
P09987,0.0,6.089
P09989,0.0,6.257
P09990,0.0,6.839
P09993,0.0,1.704
P10007,3.044,3.044
P10009,4.301,4.301
P10015,2.176,2.176
P10016,4.035,4.035
P10019,3.683,3.683
P10027,7.94,7.94
P10028,0.642,0.642
P10029,4.238,4.238
P10031,1.129,1.129
P10033,7.42,7.42
P10034,0.527,0.527
P10037,6.466,6.466
P10041,4.834,4.834
P10046,1.448,1.448
P10047,3.221,3.221
P10048,1.829,1.829
P10051,4.855,4.855
P10052,5.381,5.381
P10054,6.788,6.788
P10055,0.907,0.907
P10057,5.009,5.009
P10058,0.136,0.136
P10059,9.536,9.536
P10060,1.696,1.696
P10061,7.068,7.068
P10066,9.564,9.564
P10069,8.5,8.5
P10072,4.877,4.877
P10079,2.283,2.283
P10082,7.398,7.398
P10099,3.25,3.25
P10101,4.916,4.916
P10103,4.501,4.501
P10105,0.804,0.804
P10106,5.816,5.816
P10108,4.996,4.996
P10113,0.063,0.063
P10115,8.094,8.094
P10116,0.259,0.259
P10117,1.932,1.932
P10118,1.38,1.38
P10121,7.407,7.407
P10122,1.628,1.628
P10125,6.739,6.739
P10130,0.862,0.862
P10132,8.392,8.392
P10135,5.682,5.682
P10137,1.084,1.084
P10142,5.748,5.748
P10145,5.507,5.507
P10152,2.323,2.323
P10157,4.04,4.04
P10158,1.593,1.593
P10159,9.183,9.183
P10163,5.005,5.005
P10173,3.939,3.939
P10175,4.077,4.077
P10176,9.338,9.338
P10183,3.422,3.422
P10186,2.092,2.092
P10187,4.385,4.385
P10196,4.534,4.534
P10200,9.366,9.366
P10207,9.357,9.357
P10208,1.046,1.046
P10210,0.982,0.982
P10211,5.606,5.606
P10213,0.682,0.682
P10224,1.243,1.243
P10225,4.842,4.842
P10237,9.95,9.95
P10241,3.258,3.258
P10245,2.813,2.813
P10246,0.848,0.848
P10248,3.267,3.267
P10257,2.544,2.544
P10259,1.427,1.427
P10266,5.542,5.542
P10267,5.307,5.307
P10269,4.353,4.353
P10272,3.391,3.391
P10276,9.085,9.085
P10277,5.705,5.705
P10278,4.562,4.562
P10279,5.244,5.244
P10283,8.231,8.231
P10284,2.081,2.081
P10285,7.528,7.528
P10288,8.762,8.762
P10289,5.609,5.609
P10291,9.343,9.343
P10292,1.923,1.923
P10293,1.21,1.21
P10294,2.281,2.281
P10295,5.923,5.923
P10296,4.488,4.488
P10301,3.355,3.355
P10302,1.118,1.118
P10303,3.649,3.649
P10305,2.324,2.324
P10306,7.04,7.04
P10308,1.403,1.403
P10314,5.784,5.784
P10317,0.586,0.586
P10321,8.55,8.55
P10327,4.25,4.25
P10332,6.518,6.518
P10333,6.301,6.301
P10335,5.063,5.063
P10348,8.236,8.236
P10349,1.714,1.714
P10350,3.534,3.534
P10356,1.616,1.616
P10357,2.528,2.528
P10359,8.523,8.523
P10361,4.393,4.393
P10362,9.762,9.762
P10363,3.047,3.047
P10365,9.499,9.499
P10368,9.924,9.924
P10371,7.694,7.694
P10372,6.461,6.461
P10377,2.741,2.741
P10381,9.673,9.673
P10386,4.986,4.986
P10389,2.146,2.146
P10392,1.955,1.955
P10394,2.824,2.824
P10397,1.743,1.743
P10399,0.253,0.253
P10405,2.858,2.858
P10407,9.022,9.022
P10410,2.675,2.675
P10414,5.316,5.316
P10415,7.913,7.913
P10417,9.357,9.357
P10418,6.771,6.771
P10419,3.273,3.273
P10421,6.968,6.968
P10426,0.024,0.024
P10427,1.612,1.612
P10429,5.638,5.638
P10434,7.652,7.652
P10437,2.1,2.1
P10444,7.19,7.19
P10446,2.507,2.507
P10447,7.574,7.574
P10449,2.381,2.381
P10452,3.083,3.083
P10454,4.614,4.614
P10461,5.525,5.525
P10462,7.675,7.675
P10463,7.499,7.499
P10467,3.114,3.114
P10477,2.688,2.688
P10482,4.668,4.668
P10483,4.411,4.411
P10488,7.373,7.373
P10490,0.631,0.631
P10491,9.874,9.874
P10492,6.708,6.708
P10494,4.711,4.711
P10500,5.567,5.567
P10504,5.258,5.258
P10507,5.316,5.316
P10508,9.403,9.403
P10515,2.381,2.381
P10519,0.274,0.274
P10524,1.035,1.035
P10525,6.764,6.764
P10532,5.897,5.897
P10533,0.546,0.546
P10536,8.062,8.062
P10538,2.403,2.403
P10539,5.933,5.933
P10545,5.402,5.402
P10546,9.806,9.806
P10547,3.088,3.088
P10548,4.845,4.845
P10554,2.165,2.165
P10558,7.815,7.815
P10559,1.103,1.103
P10565,4.711,4.711
P10566,9.276,9.276
P10569,1.957,1.957
P10570,9.452,9.452
P10571,9.396,9.396
P10578,3.561,3.561
P10579,4.357,4.357
P10583,4.116,4.116
P10590,8.016,8.016
P10591,2.538,2.538
P10595,3.423,3.423
P10597,3.932,3.932
P10606,5.224,5.224
P10608,6.969,6.969
P10609,9.832,9.832
P10610,0.674,0.674
P10618,2.625,2.625
P10621,5.151,5.151
P10622,8.802,8.802
P10625,8.799,8.799
P10634,7.523,7.523
P10635,9.653,9.653
P10636,4.551,4.551
P10638,3.237,3.237
P10641,6.555,6.555
P10644,7.408,7.408
P10645,5.562,5.562
P10651,3.194,3.194
P10657,9.898,9.898
P10658,3.985,3.985
P10659,9.764,9.764
P10660,2.643,2.643
P10663,9.937,9.937
P10665,8.399,8.399
P10666,9.827,9.827
P10668,9.189,9.189
P10669,9.811,9.811
P10671,1.998,1.998
P10674,7.375,7.375
P10676,6.277,6.277
P10678,2.139,2.139
P10679,9.613,9.613
P10681,6.497,6.497
P10688,6.645,6.645
P10689,9.694,9.694
P10693,3.741,3.741
P10695,0.239,0.239
P10698,4.829,4.829
P10701,0.712,0.712
P10704,6.814,6.814
P10705,5.385,5.385
P10707,1.378,1.378
P10708,8.793,8.793
P10710,2.769,2.769
P10715,4.869,4.869
P10716,6.37,6.37
P10718,1.345,1.345
P10720,0.137,0.137
P10721,1.722,1.722
P10725,3.585,3.585
P10726,4.56,4.56
P10728,2.85,2.85
P10731,6.344,6.344
P10733,7.01,7.01
P10735,3.262,3.262
P10736,7.822,7.822
P10737,6.708,6.708
P10740,1.164,1.164
P10745,5.685,5.685
P10747,2.87,2.87
P10751,2.21,2.21
P10752,6.36,6.36
P10756,8.918,8.918
P10757,3.654,3.654
P10762,3.175,3.175
P10763,4.528,4.528
P10764,3.435,3.435
P10765,4.572,4.572
P10768,3.682,3.682
P10773,7.12,7.12
P10777,6.315,6.315
P10778,7.35,7.35
P10784,4.212,4.212
P10790,1.102,1.102
P10791,6.112,6.112
P10792,3.166,3.166
P10798,5.48,5.48
P10802,3.773,3.773
P10803,0.854,0.854
P10805,7.954,7.954
P10806,5.524,5.524
P10809,1.819,1.819
P10812,5.762,5.762
P10823,3.44,3.44
P10825,1.747,1.747
P10826,0.629,0.629
P10828,3.292,3.292
P10832,6.417,6.417
P10833,3.904,3.904
P10836,5.668,5.668
P10840,0.23,0.23
P10845,0.734,0.734
P10852,7.595,7.595
P10855,6.751,6.751
P10864,3.312,3.312
P10871,6.14,6.14
P10877,7.23,7.23
P10879,3.849,3.849
P10880,7.195,7.195
P10882,5.858,5.858
P10886,8.146,8.146
P10889,8.098,8.098
P10892,2.641,2.641
P10893,2.59,2.59
P10894,8.657,8.657
P10903,3.694,3.694
P10905,0.894,0.894
P10909,5.985,5.985
P10912,2.615,2.615
P10913,3.018,3.018
P10914,6.318,6.318
P10921,6.119,6.119
P10922,9.735,9.735
P10926,4.491,4.491
P10930,2.592,2.592
P10936,3.724,3.724
P10937,7.282,7.282
P10943,5.986,5.986
P10944,2.232,2.232
P10946,3.155,3.155
P10947,4.549,4.549
P10948,2.168,2.168
P10949,8.866,8.866
P10950,1.042,1.042
P10956,3.367,3.367
P10957,6.251,6.251
P10967,7.87,7.87
P10975,2.954,2.954
P10976,5.192,5.192
P10978,2.656,2.656
P10979,5.414,5.414
P10980,0.085,0.085
P10981,4.5,4.5
P10987,4.107,4.107
P10988,1.786,1.786
P10990,9.431,9.431
P10991,1.411,1.411
P10998,4.447,4.447
P11000,8.726,8.726
P11001,8.309,8.309
P11005,7.078,7.078
P11011,8.57,8.57
P11012,4.278,4.278
P11015,3.8,3.8
P11019,4.795,4.795
P11020,6.869,6.869
P11023,1.16,1.16
P11030,3.53,3.53
P11032,7.127,7.127
P11035,7.462,7.462
P11037,8.1,8.1
P11041,1.556,1.556
P11044,8.158,8.158
P11045,9.557,9.557
P11047,0.256,0.256
P11048,0.225,0.225
P11051,7.176,7.176
P11052,7.925,7.925
P11058,3.951,3.951
P11063,6.076,6.076
P11064,2.602,2.602
P11069,7.175,7.175
P11070,9.922,9.922
P11071,6.486,6.486
P11079,3.618,3.618
P11080,1.431,1.431
P11082,4.285,4.285
P11085,9.15,9.15
P11087,7.398,7.398
P11089,3.912,3.912
P11090,8.857,8.857
P11091,5.585,5.585
P11093,8.837,8.837
P11094,9.199,9.199
P11096,4.29,4.29
P11097,7.619,7.619
P11099,8.477,8.477
P11106,6.547,6.547
P11110,3.725,3.725
P11111,7.121,7.121
P11115,8.596,8.596
P11116,9.696,9.696
P11118,2.71,2.71
P11119,4.897,4.897
P11127,0.834,0.834
P11128,0.173,0.173
P11130,5.313,5.313
P11132,1.41,1.41
P11134,8.497,8.497
P11136,6.475,6.475
P11140,4.671,4.671
P11142,0.183,0.183
P11145,1.868,1.868
P11146,9.265,9.265
P11151,8.641,8.641
P11152,3.126,3.126
P11154,1.076,1.076
P11156,8.856,8.856
P11157,2.501,2.501
P11158,0.267,0.267
P11159,8.316,8.316
P11160,6.305,6.305
P11161,4.578,4.578
P11164,5.125,5.125
P11165,0.969,0.969
P11171,9.977,9.977
P11173,0.596,0.596
P11174,3.256,3.256
P11178,7.161,7.161
P11179,8.115,8.115
P11183,6.719,6.719
P11185,0.151,0.151
P11186,7.05,7.05
P11192,5.46,5.46
P11194,7.521,7.521
P11196,4.37,4.37
P11197,6.038,6.038
P11204,7.417,7.417
P11211,2.7,2.7
P11212,8.554,8.554
P11215,9.969,9.969
P11216,6.967,6.967
P11221,9.136,9.136
P11222,0.271,0.271
P11224,0.234,0.234
P11225,8.132,8.132
P11232,2.637,2.637
P11233,0.437,0.437
P11237,7.423,7.423
P11249,2.043,2.043
P11252,6.876,6.876
P11254,5.983,5.983
P11256,7.542,7.542
P11262,1.979,1.979
P11264,1.976,1.976
P11266,4.605,4.605
P11274,4.443,4.443
P11276,4.466,4.466
P11277,2.811,2.811
P11280,9.483,9.483
P11286,3.688,3.688
P11290,3.189,3.189
P11295,6.514,6.514
P11296,3.606,3.606
P11297,7.736,7.736
P11298,8.315,8.315
P11300,1.695,1.695
P11301,8.744,8.744
P11303,0.681,0.681
P11305,9.726,9.726
P11308,0.712,0.712
P11311,8.344,8.344
P11314,2.855,2.855
P11315,9.675,9.675
P11316,5.675,5.675
P11319,9.779,9.779
P11320,9.589,9.589
P11322,2.06,2.06
P11329,3.047,3.047
P11330,8.344,8.344
P11339,7.882,7.882
P11343,2.643,2.643
P11344,0.413,0.413
P11345,3.434,3.434
P11348,1.676,1.676
P11349,2.94,2.94
P11350,9.979,9.979
P11351,1.782,1.782
P11357,0.018,0.018
P11359,0.631,0.631
P11364,8.023,8.023
P11367,8.775,8.775
P11369,0.944,0.944
P11371,6.932,6.932
P11372,0.524,0.524
P11374,2.212,2.212
P11380,9.994,9.994
P11384,4.533,4.533
P11387,5.943,5.943
P11388,6.756,6.756
P11395,7.053,7.053
P11396,8.731,8.731
P11400,7.036,7.036
P11401,1.139,1.139
P11408,1.183,1.183
P11410,9.517,9.517
P11412,9.804,9.804
P11413,2.879,2.879
P11414,1.455,1.455
P11417,4.226,4.226
P11418,2.997,2.997
P11419,6.847,6.847
P11423,1.305,1.305
P11424,5.025,5.025
P11430,2.422,2.422
P11431,7.428,7.428
P11440,8.476,8.476
P11442,7.396,7.396
P11443,0.997,0.997
P11450,2.311,2.311
P11453,5.505,5.505
P11456,1.529,1.529
P11460,9.161,9.161
P11464,2.407,2.407
P11466,1.734,1.734
P11473,5.982,5.982
P11474,4.22,4.22
P11477,2.156,2.156
P11478,3.222,3.222
P11482,3.756,3.756
P11483,9.26,9.26
P11486,2.704,2.704
P11487,8.524,8.524
P11497,3.929,3.929
P11500,3.483,3.483
P11502,6.078,6.078
P11505,5.979,5.979
P11506,2.525,2.525
P11512,1.533,1.533
P11513,8.539,8.539
P11521,2.12,2.12
P11524,9.515,9.515
P11525,2.669,2.669
P11526,3.837,3.837
P11529,6.419,6.419
P11533,6.463,6.463
P11538,8.379,8.379
P11541,0.02,0.02
P11543,4.569,4.569
P11546,7.309,7.309
P11549,5.532,5.532
P11552,4.955,4.955
P11554,8.253,8.253
P11556,7.944,7.944
P11558,1.966,1.966
P11567,4.611,4.611
P11569,0.564,0.564
P11571,0.211,0.211
P11574,1.623,1.623
P11576,3.25,3.25
P11578,6.578,6.578
P11581,6.968,6.968
P11584,2.809,2.809
P11585,4.26,4.26
P11586,0.135,0.135
P11590,6.305,6.305
P11591,6.543,6.543
P11598,0.366,0.366
P11601,0.896,0.896
P11604,9.6,9.6
P11605,7.111,7.111
P11606,4.891,4.891
P11611,5.074,5.074
P11620,1.072,1.072
P11626,0.641,0.641
P11630,8.602,8.602
P11631,1.249,1.249
P11634,3.753,3.753
P11635,3.742,3.742
P11637,6.539,6.539
P11638,1.948,1.948
P11639,3.354,3.354
P11640,0.426,0.426
P11645,8.3,8.3
P11647,6.088,6.088
P11650,1.704,1.704
P11653,2.66,2.66
P11654,4.766,4.766
P11660,1.212,1.212
P11664,5.02,5.02
P11671,6.586,6.586
P11675,2.062,2.062
P11678,2.892,2.892
P11680,7.924,7.924
P11681,0.091,0.091
P11682,6.11,6.11
P11683,3.079,3.079
P11693,8.071,8.071
P11697,8.336,8.336
P11698,4.747,4.747
P11699,8.847,8.847
P11702,9.703,9.703
P11704,0.668,0.668
P11705,1.219,1.219
P11708,0.977,0.977
P11709,0.62,0.62
P11710,5.274,5.274
P11714,8.015,8.015
P11715,2.894,2.894
P11716,4.477,4.477
P11719,2.493,2.493
P11720,5.263,5.263
P11724,9.963,9.963
P11725,1.683,1.683
P11727,4.607,4.607
P11729,6.64,6.64
P11731,3.902,3.902
P11732,3.457,3.457
P11733,1.804,1.804
P11734,5.274,5.274
P11736,8.73,8.73
P11738,4.548,4.548
P11739,9.704,9.704
P11751,4.575,4.575
P11752,5.184,5.184
P11754,9.613,9.613
P11755,1.488,1.488
P11756,7.649,7.649
P11758,9.764,9.764
P11761,9.135,9.135
P11763,6.487,6.487
P11764,6.42,6.42
P11770,2.295,2.295
P11777,3.634,3.634
P11778,6.279,6.279
P11780,7.453,7.453
P11783,4.931,4.931
P11786,1.874,1.874
P11787,2.66,2.66
P11788,1.451,1.451
