partsid,totalcfp,cfp
P08088,0.0,4.486
P08094,0.0,6.706
P08101,0.0,8.875
P08102,0.0,6.92
P08105,0.0,3.21
P08108,0.0,2.801
P08109,0.0,3.568
P08114,0.0,7.326
P08115,0.0,5.324
P08116,0.0,4.884
P08118,0.0,5.422
P08120,0.0,1.402
P08124,0.0,2.584
P08126,0.0,6.053
P08127,0.0,9.082
P08128,0.0,6.297
P08130,0.0,1.87
P08131,0.0,8.17
P08137,0.0,3.504
P08141,0.0,7.49
P08142,0.0,8.401
P08143,0.0,1.928
P08144,0.0,6.519
P08148,0.0,9.773
P08149,0.0,0.964
P08153,0.0,6.455
P08160,0.0,0.451
P08164,0.0,9.263
P08165,0.0,4.883
P08170,0.0,6.901
P08171,0.0,5.976
P08173,0.0,2.132
P08174,0.0,7.24
P08177,0.0,1.003
P08179,0.0,6.479
P08180,0.0,3.736
P08182,0.0,2.291
P08189,0.0,4.152
P08191,0.0,6.411
P08195,0.0,3.239
P08198,0.0,9.225
P08200,0.0,0.023
P08202,0.0,6.817
P08206,0.0,5.687
P08207,0.0,6.281
P08210,0.0,0.148
P08211,0.0,7.898
P08220,0.0,6.518
P08223,0.0,8.732
P08224,0.0,5.493
P08225,0.0,6.511
P08237,0.0,7.148
P08242,0.0,2.901
P08244,0.0,7.612
P08251,0.0,8.831
P08256,0.0,8.888
P08257,0.0,7.74
P08262,0.0,1.065
P08263,0.0,9.262
P08265,0.0,7.128
P08274,0.0,6.318
P08277,0.0,8.245
P08285,0.0,1.788
P08287,0.0,1.017
P08288,0.0,7.391
P08290,0.0,4.599
P08294,0.0,5.852
P08295,0.0,8.908
P08299,0.0,7.218
P08301,0.0,1.103
P08303,0.0,1.825
P08305,0.0,4.342
P08310,0.0,1.579
P08311,0.0,5.761
P08312,0.0,0.433
P08313,0.0,9.894
P08316,0.0,7.261
P08319,0.0,1.912
P08324,0.0,5.272
P08326,0.0,9.23
P08329,0.0,1.985
P08331,0.0,8.08
P08337,0.0,5.993
P08338,0.0,2.261
P08339,0.0,4.624
P08341,0.0,9.87
P08342,0.0,8.903
P08345,0.0,4.904
P08353,0.0,2.782
P08356,0.0,8.474
P08358,0.0,2.988
P08360,0.0,3.937
P08361,0.0,4.551
P08363,0.0,5.451
P08364,0.0,2.426
P08367,0.0,6.444
P08372,0.0,1.384
P08373,0.0,2.245
P08374,0.0,1.236
P08378,0.0,1.2
P08383,0.0,4.241
P08387,0.0,7.141
P08388,0.0,4.106
P08390,0.0,3.231
P08393,0.0,3.072
P08401,0.0,9.658
P08403,0.0,4.452
P08409,0.0,8.664
P08411,0.0,0.939
P08413,0.0,5.926
P08414,0.0,2.783
P08426,0.0,8.498
P08429,0.0,6.307
P08436,0.0,2.597
P08441,0.0,1.433
P08447,0.0,8.908
P08454,0.0,4.718
P08458,0.0,7.578
P08460,0.0,6.885
P08464,0.0,1.345
P08467,0.0,4.172
P08470,0.0,4.122
P08472,0.0,5.182
P08473,0.0,6.51
P08476,0.0,8.572
P08479,0.0,2.632
P08480,0.0,3.36
P08482,0.0,7.565
P08484,0.0,9.667
P08485,0.0,2.508
P08487,0.0,3.716
P08488,0.0,2.735
P08490,0.0,1.103
P08498,0.0,6.839
P08499,0.0,9.495
P08504,0.0,4.908
P08507,0.0,3.417
P08510,0.0,0.341
P08514,0.0,9.806
P08520,0.0,9.461
P08521,0.0,3.613
P08523,0.0,5.992
P08525,0.0,1.884
P08527,0.0,0.548
P08529,0.0,4.369
P08536,0.0,1.762
P08537,0.0,1.093
P08538,0.0,2.094
P08540,0.0,4.205
P08546,0.0,7.058
P08547,0.0,6.14
P08548,0.0,2.976
P08552,0.0,8.241
P08554,0.0,2.127
P08556,0.0,7.887
P08557,0.0,3.243
P08561,0.0,5.182
P08570,0.0,1.676
P08573,0.0,9.594
P08574,0.0,6.312
P08579,0.0,8.989
P08581,0.0,7.193
P08584,0.0,7.966
P08585,0.0,0.274
P08586,0.0,4.315
P08588,0.0,1.519
P08590,0.0,3.26
P08595,0.0,8.652
P08596,0.0,4.293
P08597,0.0,5.944
P08599,0.0,4.576
P08604,0.0,1.423
P08606,0.0,3.853
P08610,0.0,6.913
P08614,0.0,2.004
P08620,0.0,7.533
P08623,0.0,8.601
P08625,0.0,0.408
P08631,0.0,8.904
P08642,0.0,3.433
P08646,0.0,1.279
P08649,0.0,2.144
P08652,0.0,6.17
P08661,0.0,2.53
P08668,0.0,2.925
P08675,0.0,1.331
P08680,0.0,4.528
P08689,0.0,6.066
P08690,0.0,7.008
P08693,0.0,5.039
P08697,0.0,0.823
P08708,0.0,9.972
P08711,0.0,9.382
P08713,0.0,9.101
P08714,0.0,2.425
P08716,0.0,1.844
P08720,0.0,4.205
P08721,0.0,4.106
P08723,0.0,1.356
P08731,0.0,8.779
P08732,0.0,4.607
P08735,0.0,4.982
P08745,0.0,0.245
P08748,0.0,9.217
P08749,0.0,6.589
P08754,0.0,0.86
P08763,0.0,2.557
P08767,0.0,5.437
P08769,0.0,7.434
P08775,0.0,8.225
P08777,0.0,1.659
P08778,0.0,7.085
P08780,0.0,2.885
P08783,0.0,9.185
P08784,0.0,0.701
P08786,0.0,4.0
P08789,0.0,7.298
P08790,0.0,7.925
P08796,0.0,3.576
P08800,0.0,9.321
P08801,0.0,3.334
P08802,0.0,1.505
P08806,0.0,5.47
P08811,0.0,5.232
P08812,0.0,1.746
P08814,0.0,3.862
P08815,0.0,6.921
P08822,0.0,5.087
P08823,0.0,3.875
P08828,0.0,7.911
P08833,0.0,9.466
P08835,0.0,3.279
P08837,0.0,1.404
P08840,0.0,0.423
P08842,0.0,2.289
P08844,0.0,0.869
P08845,0.0,5.715
P08852,0.0,9.085
P08855,0.0,0.649
P08856,0.0,2.944
P08860,0.0,0.744
P08864,0.0,1.238
P08866,0.0,5.664
P08868,0.0,8.47
P08870,0.0,6.915
P08871,0.0,5.875
P08873,0.0,3.646
P08876,0.0,5.756
P08880,0.0,9.345
P08881,0.0,2.726
P08882,0.0,0.295
P08883,0.0,3.661
P08886,0.0,0.839
P08891,0.0,0.424
P08893,0.0,0.897
P08897,0.0,9.121
P08898,0.0,8.875
P08899,0.0,7.524
P08906,0.0,5.223
P08912,0.0,2.333
P08928,0.0,9.479
P08929,0.0,7.905
P08931,0.0,9.522
P08933,0.0,4.179
P08936,0.0,0.074
P08937,0.0,0.38
P08938,0.0,3.007
P08939,0.0,5.252
P08940,0.0,6.544
P08942,0.0,4.489
P08945,0.0,5.643
P08946,0.0,7.861
P08950,0.0,3.105
P08951,0.0,1.73
P08953,0.0,3.863
P08957,0.0,2.267
P08959,0.0,3.238
P08961,0.0,6.233
P08963,0.0,4.87
P08972,0.0,6.648
P08975,0.0,7.966
P08979,0.0,9.93
P08983,0.0,9.45
P08990,0.0,9.862
P08991,0.0,8.919
P08995,0.0,1.893
P08997,0.0,1.588
P09000,0.0,2.634
P09002,0.0,0.065
P09004,0.0,1.932
P09005,0.0,2.592
P09008,0.0,5.4
P09010,0.0,6.682
P09011,0.0,3.028
P09019,0.0,2.807
P09024,0.0,8.09
P09025,0.0,1.721
P09026,0.0,3.784
P09028,0.0,1.463
P09030,0.0,7.624
P09034,0.0,3.453
P09035,0.0,5.239
P09041,0.0,7.258
P09042,0.0,4.204
P09047,0.0,4.929
P09049,0.0,5.119
P09052,0.0,6.979
P09058,0.0,0.702
P09059,0.0,8.53
P09063,0.0,5.54
P09067,0.0,7.528
P09071,0.0,7.806
P09077,0.0,0.291
P09079,0.0,5.692
P09080,0.0,2.87
P09087,0.0,0.704
P09089,0.0,7.541
P09090,0.0,8.127
P09091,0.0,4.423
P09092,0.0,7.532
P09093,0.0,0.615
P09097,0.0,7.234
P09099,0.0,5.626
P09104,0.0,5.895
P09105,0.0,6.37
P09108,0.0,7.293
P09110,0.0,0.934
P09111,0.0,7.8
P09112,0.0,5.113
P09114,0.0,0.918
P09117,0.0,4.662
P09121,0.0,5.787
P09125,0.0,6.465
P09127,0.0,3.015
P09133,0.0,2.734
P09134,0.0,5.449
P09136,0.0,2.927
P09138,0.0,3.783
P09139,0.0,0.71
P09145,0.0,8.82
P09146,0.0,7.147
P09147,0.0,3.592
P09151,0.0,5.236
P09153,0.0,6.619
P09154,0.0,8.07
P09156,0.0,1.184
P09158,0.0,4.89
P09160,0.0,3.999
P09163,0.0,0.18
P09172,0.0,4.468
P09173,0.0,4.111
P09175,0.0,9.977
P09180,0.0,3.907
P09182,0.0,1.317
P09184,0.0,4.602
P09185,0.0,8.998
P09189,0.0,9.987
P09190,0.0,0.193
P09191,0.0,3.309
P09193,0.0,9.92
P09196,0.0,1.427
P09198,0.0,3.555
P09199,0.0,7.478
P09203,0.0,7.447
P09205,0.0,0.9
P09206,0.0,7.004
P09207,0.0,4.936
P09209,0.0,6.536
P09215,0.0,4.645
P09221,0.0,9.748
P09224,0.0,3.73
P09229,0.0,8.921
P09231,0.0,1.062
P09238,0.0,1.742
P09240,0.0,9.335
P09243,0.0,6.768
P09245,0.0,5.858
P09246,0.0,1.102
P09250,0.0,9.034
P09252,0.0,7.193
P09253,0.0,1.341
P09254,0.0,6.956
P09255,0.0,1.468
P09259,0.0,1.447
P09263,0.0,1.473
P09264,0.0,7.259
P09269,0.0,9.379
P09271,0.0,2.745
P09272,0.0,7.027
P09278,0.0,9.804
P09285,0.0,1.034
P09287,0.0,4.022
P09291,0.0,4.042
P09292,0.0,1.909
P09294,0.0,0.555
P09297,0.0,2.598
P09302,0.0,0.574
P09305,0.0,8.314
P09306,0.0,2.624
P09309,0.0,6.136
P09315,0.0,4.932
P09325,0.0,9.725
P09326,0.0,1.025
P09328,0.0,5.474
P09334,0.0,4.335
P09337,0.0,3.029
P09341,0.0,0.028
P09343,0.0,8.41
P09347,0.0,7.875
P09350,0.0,3.326
P09352,0.0,5.172
P09366,0.0,1.948
P09367,0.0,6.435
P09372,0.0,8.661
P09376,0.0,0.925
P09379,0.0,0.61
P09382,0.0,8.714
P09383,0.0,6.659
P09384,0.0,6.559
P09385,0.0,5.418
P09387,0.0,5.31
P09399,0.0,3.4
P09401,0.0,7.198
P09404,0.0,8.402
P09407,0.0,0.564
P09408,0.0,1.023
P09411,0.0,2.526
P09416,0.0,7.524
P09417,0.0,4.455
P09420,0.0,8.921
P09422,0.0,0.092
P09424,0.0,3.166
P09427,0.0,2.367
P09429,0.0,6.229
P09430,0.0,5.343
P09438,0.0,8.129
P09441,0.0,1.75
P09444,0.0,5.681
P09446,0.0,9.598
P09447,0.0,6.222
P09451,0.0,2.433
P09456,0.0,6.667
P09458,0.0,3.554
P09459,0.0,5.023
P09461,0.0,5.877
P09465,0.0,7.188
P09466,0.0,4.283
P09468,0.0,9.43
P09472,0.0,1.748
P09473,0.0,1.712
P09475,0.0,5.653
P09476,0.0,1.587
P09481,0.0,2.03
P09482,0.0,6.448
P09483,0.0,3.417
P09487,0.0,4.558
P09489,0.0,5.157
P09494,0.0,9.308
P09496,0.0,4.595
P09497,0.0,8.861
P09500,0.0,3.966
P09511,0.0,4.85
P09512,0.0,3.894
P09514,0.0,5.656
P09525,0.0,9.701
P09526,0.0,0.321
P09529,0.0,9.492
P09532,0.0,0.347
P09533,0.0,3.387
P09534,0.0,9.509
P09535,0.0,8.194
P09536,0.0,8.331
P09539,0.0,2.243
P09543,0.0,5.106
P09545,0.0,7.303
P09546,0.0,0.224
P09548,0.0,6.737
P09550,0.0,4.642
P09552,0.0,4.959
P09555,0.0,9.655
P09557,0.0,4.162
P09558,0.0,6.316
P09560,0.0,7.547
P09564,0.0,7.348
P09566,0.0,3.363
P09568,0.0,6.902
P09573,0.0,8.68
P09576,0.0,3.785
P09580,0.0,3.941
P09581,0.0,8.166
P09582,0.0,7.143
P09584,0.0,1.947
P09586,0.0,2.652
P09587,0.0,8.611
P09590,0.0,0.986
P09591,0.0,7.959
P09592,0.0,1.661
P09597,0.0,0.647
P09601,0.0,3.046
P09602,0.0,5.13
P09603,0.0,5.542
P09604,0.0,3.879
P09606,0.0,9.829
P09609,0.0,8.556
P09613,0.0,5.47
P09614,0.0,3.022
P09622,0.0,3.196
P09624,0.0,3.789
P09627,0.0,9.042
P09630,0.0,7.847
P09633,0.0,1.005
P09634,0.0,9.47
P09644,0.0,2.113
P09650,0.0,3.743
P09651,0.0,7.998
P09656,0.0,5.464
P09658,0.0,9.636
P09663,0.0,2.83
P09664,0.0,8.933
P09665,0.0,5.136
P09666,0.0,4.969
P09669,0.0,5.454
P09670,0.0,8.015
P09672,0.0,8.623
P09678,0.0,4.151
P09686,0.0,6.94
P09687,0.0,8.595
P09688,0.0,9.593
P09691,0.0,0.912
P09692,0.0,4.343
P09693,0.0,6.917
P09694,0.0,0.869
P09695,0.0,5.311
P09699,0.0,8.473
P09706,0.0,7.999
P09707,0.0,5.138
P09708,0.0,8.334
P09711,0.0,3.254
P09717,0.0,7.056
P09719,0.0,0.798
P09726,0.0,2.107
P09729,0.0,5.231
P09733,0.0,7.922
P09734,0.0,3.138
P09735,0.0,3.513
P09738,0.0,9.996
P09739,0.0,7.093
P09741,0.0,3.778
P09744,0.0,7.337
P09747,0.0,0.756
P09748,0.0,0.091
P09749,0.0,0.311
P09750,0.0,7.999
P09752,0.0,5.447
P09757,0.0,5.681
P09760,0.0,3.869
P09765,0.0,6.163
P09767,0.0,6.733
P09768,0.0,7.613
P09770,0.0,8.644
P09771,0.0,0.627
P09775,0.0,0.245
P09776,0.0,9.998
P09777,0.0,2.615
P09779,0.0,4.205
P09781,0.0,6.95
P09784,0.0,5.487
P09785,0.0,9.838
P09789,0.0,4.66
P09791,0.0,5.885
P09792,0.0,5.678
P09797,0.0,3.395
P09798,0.0,1.715
P09800,0.0,2.512
P09802,0.0,4.247
P09804,0.0,7.029
P09809,0.0,3.551
P09810,0.0,7.514
P09811,0.0,8.911
P09812,0.0,8.021
P09813,0.0,0.44
P09815,0.0,8.592
P09816,0.0,1.746
P09820,0.0,9.978
P09822,0.0,4.4
P09823,0.0,2.336
P09825,0.0,0.965
P09826,0.0,1.803
P09828,0.0,4.815
P09832,0.0,8.126
P09841,0.0,7.445
P09842,0.0,6.996
P09845,0.0,6.22
P09848,0.0,2.697
P09851,0.0,7.066
P09856,0.0,0.708
P09857,0.0,8.694
P09872,0.0,0.293
P09878,0.0,7.97
P09880,0.0,6.506
P09886,0.0,6.451
P09888,0.0,4.714
P09891,0.0,9.016
P09892,0.0,9.098
P09893,0.0,9.866
P09895,0.0,0.759
P09896,0.0,8.828
P09899,0.0,6.997
P09900,0.0,9.912
P09905,0.0,6.162
P09909,0.0,4.645
P09915,0.0,4.619
P09922,0.0,2.036
P09923,0.0,5.628
P09932,0.0,1.069
P09933,0.0,4.032
P09934,0.0,7.982
P09939,0.0,2.266
P09940,0.0,4.32
P09943,0.0,3.592
P09948,0.0,5.06
P09951,0.0,2.786
P09955,0.0,7.768
P09956,0.0,6.908
P09968,0.0,2.467
P09969,0.0,5.947
P09970,0.0,5.359
P09971,0.0,2.097
P09973,0.0,0.906
P09974,0.0,2.873
P09976,0.0,7.524
P09978,0.0,8.057
P09979,0.0,7.662
P09982,0.0,3.102
P09984,0.0,4.396
P09985,0.0,0.016
P09986,0.0,8.2
P09988,0.0,9.287
P09992,0.0,0.434
P09994,0.0,7.432
P09996,0.0,2.112
P09997,0.0,8.823
P09998,0.0,8.839
P10000,5.652,5.652
P10002,2.151,2.151
P10011,8.008,8.008
P10013,5.56,5.56
P10014,9.707,9.707
P10017,9.211,9.211
P10020,2.859,2.859
P10025,9.799,9.799
P10032,5.562,5.562
P10035,3.727,3.727
P10038,3.228,3.228
P10039,1.16,1.16
P10040,1.143,1.143
P10042,7.628,7.628
P10043,7.049,7.049
P10045,1.841,1.841
P10050,7.77,7.77
P10053,3.017,3.017
P10062,6.674,6.674
P10064,0.016,0.016
P10067,4.2,4.2
P10076,4.722,4.722
P10078,5.424,5.424
P10081,9.621,9.621
P10084,2.483,2.483
P10085,6.709,6.709
P10086,9.153,9.153
P10087,0.674,0.674
P10088,9.684,9.684
P10089,8.514,8.514
P10090,4.269,4.269
P10091,0.085,0.085
P10092,4.786,4.786
P10093,7.245,7.245
P10094,6.185,6.185
P10096,6.514,6.514
P10098,0.133,0.133
P10102,6.78,6.78
P10107,5.055,5.055
P10112,9.425,9.425
P10114,2.057,2.057
P10119,5.0,5.0
P10126,4.554,4.554
P10128,6.773,6.773
P10134,4.785,4.785
P10141,0.962,0.962
P10143,9.968,9.968
P10144,6.28,6.28
P10148,3.127,3.127
P10149,0.562,0.562
P10151,6.886,6.886
P10155,0.55,0.55
P10156,6.832,6.832
P10160,0.481,0.481
P10164,4.206,4.206
P10166,4.56,4.56
P10167,7.241,7.241
P10168,0.564,0.564
P10171,3.481,3.481
P10178,9.577,9.577
P10179,2.173,2.173
P10189,3.608,3.608
P10190,2.997,2.997
P10194,3.677,3.677
P10195,6.878,6.878
P10201,1.038,1.038
P10204,8.028,8.028
P10205,0.206,0.206
P10206,7.611,7.611
P10209,8.525,8.525
P10212,2.001,2.001
P10215,1.25,1.25
P10218,9.642,9.642
P10221,3.394,3.394
P10222,8.135,8.135
P10226,5.253,5.253
P10227,9.222,9.222
P10228,4.65,4.65
P10229,3.098,3.098
P10230,2.578,2.578
P10231,9.289,9.289
P10232,7.926,7.926
P10235,6.08,6.08
P10238,2.313,2.313
P10240,1.226,1.226
P10242,4.518,4.518
P10249,6.124,6.124
P10251,1.044,1.044
P10252,5.856,5.856
P10254,7.829,7.829
P10256,0.994,0.994
P10260,5.412,5.412
P10262,5.154,5.154
P10263,6.791,6.791
P10264,5.204,5.204
P10265,6.059,6.059
P10268,3.559,3.559
P10270,6.623,6.623
P10271,8.388,8.388
P10273,4.3,4.3
P10274,5.672,5.672
P10286,9.11,9.11
P10299,3.96,3.96
P10300,8.275,8.275
P10311,2.784,2.784
P10315,2.857,2.857
P10316,0.157,0.157
P10318,1.715,1.715
P10320,1.519,1.519
P10322,1.897,1.897
P10325,6.244,6.244
P10326,4.554,4.554
P10328,6.949,6.949
P10337,9.088,9.088
P10343,6.449,6.449
P10347,8.25,8.25
P10351,3.311,3.311
P10353,1.576,1.576
P10354,5.16,5.16
P10355,4.167,4.167
P10358,5.313,5.313
P10360,2.433,2.433
P10364,0.299,0.299
P10366,9.208,9.208
P10367,0.826,0.826
P10370,5.0,5.0
P10373,2.461,2.461
P10374,7.108,7.108
P10378,6.613,6.613
P10380,5.776,5.776
P10383,4.611,4.611
P10387,5.144,5.144
P10388,2.149,2.149
P10390,0.323,0.323
P10393,9.961,9.961
P10400,9.725,9.725
P10403,7.928,7.928
P10406,8.989,8.989
P10408,0.489,0.489
P10411,9.744,9.744
P10412,4.561,4.561
P10413,1.953,1.953
P10420,6.615,6.615
P10423,4.564,4.564
P10424,3.015,3.015
P10425,8.87,8.87
P10431,0.529,0.529
P10432,4.005,4.005
P10435,7.203,7.203
P10438,0.528,0.528
P10440,9.426,9.426
P10443,7.773,7.773
P10445,4.604,4.604
P10448,0.417,0.417
P10450,7.887,7.887
P10453,5.436,5.436
P10458,7.709,7.709
P10459,1.275,1.275
P10460,3.775,3.775
P10464,9.475,9.475
P10466,8.388,8.388
P10468,2.25,2.25
P10469,0.012,0.012
P10472,6.685,6.685
P10475,4.521,4.521
P10476,0.782,0.782
P10478,9.642,9.642
P10479,6.934,6.934
P10485,1.836,1.836
P10486,8.476,8.476
P10487,4.539,4.539
P10493,5.461,5.461
P10495,0.53,0.53
P10496,5.205,5.205
P10499,3.356,3.356
P10501,2.239,2.239
P10502,2.813,2.813
P10505,4.022,4.022
P10510,0.462,0.462
P10512,5.612,5.612
P10514,6.501,6.501
P10516,9.976,9.976
P10523,0.611,0.611
P10527,4.499,4.499
P10529,8.627,8.627
P10531,2.863,2.863
P10534,9.858,9.858
P10535,7.574,7.574
P10540,4.358,4.358
P10549,3.972,3.972
P10551,4.807,4.807
P10553,7.647,7.647
P10556,0.034,0.034
P10560,9.469,9.469
P10561,0.986,0.986
P10563,2.644,2.644
P10567,2.682,2.682
P10568,1.109,1.109
P10575,1.166,1.166
P10577,6.314,6.314
P10581,3.269,3.269
P10585,6.122,6.122
P10586,2.353,2.353
P10587,1.729,1.729
P10589,5.201,5.201
P10596,0.69,0.69
P10600,5.631,5.631
P10607,7.314,7.314
P10611,7.112,7.112
P10614,6.059,6.059
P10615,4.154,4.154
P10616,6.457,6.457
P10619,9.703,9.703
P10620,9.63,9.63
P10629,0.241,0.241
P10630,6.068,6.068
P10631,7.675,7.675
P10632,5.03,5.03
P10637,7.389,7.389
P10642,2.574,2.574
P10650,9.342,9.342
P10652,4.521,4.521
P10653,3.839,3.839
P10656,0.123,0.123
P10662,8.611,8.611
P10667,4.959,4.959
P10670,3.168,3.168
P10672,2.969,2.969
P10673,3.052,3.052
P10675,5.813,5.813
P10677,3.819,3.819
P10682,4.64,4.64
P10685,6.647,6.647
P10686,8.128,8.128
P10687,6.436,6.436
P10692,4.297,4.297
P10694,2.99,2.99
P10699,4.846,4.846
P10706,9.553,9.553
P10709,1.753,1.753
P10711,8.797,8.797
P10717,3.229,3.229
P10729,9.164,9.164
P10730,8.345,8.345
P10732,6.405,6.405
P10738,8.452,8.452
P10739,8.257,8.257
P10741,9.599,9.599
P10742,6.712,6.712
P10744,2.0,2.0
P10746,8.237,8.237
P10753,2.726,2.726
P10761,5.459,5.459
P10769,5.163,5.163
P10779,3.116,3.116
P10781,1.152,1.152
P10782,2.148,2.148
P10783,5.34,5.34
P10786,2.622,2.622
P10787,2.942,2.942
P10789,3.447,3.447
P10795,5.609,5.609
P10804,7.399,7.399
P10808,6.639,6.639
P10810,4.928,4.928
P10811,6.936,6.936
P10813,4.184,4.184
P10815,8.992,8.992
P10816,3.449,3.449
P10818,8.549,8.549
P10830,6.694,6.694
P10838,7.984,7.984
P10842,2.523,2.523
P10843,0.749,0.749
P10844,9.694,9.694
P10846,9.994,9.994
P10847,5.786,5.786
P10848,4.243,4.243
P10849,5.021,5.021
P10850,4.897,4.897
P10853,0.228,0.228
P10854,9.308,9.308
P10856,9.436,9.436
P10860,1.466,1.466
P10862,3.74,3.74
P10866,3.996,3.996
P10870,7.356,7.356
P10873,0.083,0.083
P10874,8.483,8.483
P10875,6.418,6.418
P10876,9.539,9.539
P10881,4.315,4.315
P10888,9.1,9.1
P10890,8.193,8.193
P10898,4.187,4.187
P10900,7.905,7.905
P10906,8.017,8.017
P10907,0.884,0.884
P10908,7.982,7.982
P10910,6.853,6.853
P10911,4.179,4.179
P10915,7.75,7.75
P10916,8.494,8.494
P10917,2.761,2.761
P10919,3.563,3.563
P10923,1.809,1.809
P10928,4.388,4.388
P10929,7.018,7.018
P10931,1.607,1.607
P10933,2.376,2.376
P10934,4.011,4.011
P10938,8.454,8.454
P10939,7.273,7.273
P10942,3.234,3.234
P10945,2.582,2.582
P10951,0.349,0.349
P10954,5.072,5.072
P10955,2.374,2.374
P10959,3.795,3.795
P10961,4.91,4.91
P10963,5.266,5.266
P10964,4.042,4.042
P10968,6.824,6.824
P10969,4.098,4.098
P10973,7.534,7.534
P10974,1.607,1.607
P10982,4.737,4.737
P10985,3.249,3.249
P10994,4.684,4.684
P10999,5.995,5.995
P11002,1.938,1.938
P11006,2.955,2.955
P11009,3.717,3.717
P11010,0.097,0.097
P11017,0.035,0.035
P11022,6.989,6.989
P11024,9.022,9.022
P11025,2.666,2.666
P11029,4.609,4.609
P11033,4.345,4.345
P11034,8.142,8.142
P11036,3.343,3.343
P11039,5.607,5.607
P11040,5.626,5.626
P11042,5.408,5.408
P11043,9.568,9.568
P11050,5.354,5.354
P11055,3.392,3.392
P11056,6.616,6.616
P11057,8.527,8.527
P11059,4.492,4.492
P11062,3.547,3.547
P11065,2.178,2.178
P11067,7.099,7.099
P11072,5.196,5.196
P11075,5.962,5.962
P11077,6.617,6.617
P11086,2.058,2.058
P11088,7.126,7.126
P11092,4.88,4.88
P11095,9.577,9.577
P11098,6.796,6.796
P11100,5.243,5.243
P11101,8.749,8.749
P11103,6.522,6.522
P11105,1.307,1.307
P11112,6.013,6.013
P11113,4.919,4.919
P11117,1.414,1.414
P11126,0.271,0.271
P11129,3.354,3.354
P11133,7.493,7.493
P11138,3.506,3.506
P11141,4.409,4.409
P11143,5.904,5.904
P11144,7.536,7.536
P11162,4.482,4.482
P11163,3.52,3.52
P11168,2.418,2.418
P11169,7.122,7.122
P11170,9.969,9.969
P11177,9.31,9.31
P11181,5.378,5.378
P11182,3.76,3.76
P11187,2.306,2.306
P11189,7.259,7.259
P11190,7.315,7.315
P11193,8.745,8.745
P11195,7.887,7.887
P11198,3.941,3.941
P11200,5.697,5.697
P11201,0.993,0.993
P11202,2.077,2.077
P11203,4.976,4.976
P11206,0.592,0.592
P11208,7.888,7.888
P11209,4.667,4.667
P11210,1.549,1.549
P11213,3.46,3.46
P11214,4.236,4.236
P11218,4.962,4.962
P11219,2.2,2.2
P11220,5.78,5.78
P11223,1.603,1.603
P11226,7.977,7.977
P11228,3.12,3.12
P11229,4.635,4.635
P11230,9.595,9.595
P11231,9.529,9.529
P11241,2.253,2.253
P11243,0.244,0.244
P11245,7.616,7.616
P11246,2.866,2.866
P11253,4.857,4.857
P11257,7.985,7.985
P11258,5.456,5.456
P11260,7.03,7.03
P11263,1.296,1.296
P11273,1.019,1.019
P11275,9.046,9.046
P11279,8.121,8.121
P11284,8.542,8.542
P11285,0.446,0.446
P11294,1.093,1.093
P11306,7.766,7.766
P11307,7.2,7.2
P11309,0.647,0.647
P11313,9.439,9.439
P11317,1.748,1.748
P11318,0.198,0.198
P11324,1.253,1.253
P11325,0.012,0.012
P11326,7.341,7.341
P11327,9.08,9.08
P11328,0.237,0.237
P11331,3.101,3.101
P11333,9.427,9.427
P11335,3.186,3.186
P11337,0.268,0.268
P11340,3.466,3.466
P11341,9.997,9.997
P11342,3.083,3.083
P11346,5.652,5.652
P11352,3.226,3.226
P11355,2.749,2.749
P11356,8.325,8.325
P11358,2.155,2.155
P11360,3.178,3.178
P11366,9.122,9.122
P11368,4.512,4.512
P11370,9.579,9.579
P11373,2.22,2.22
P11375,0.596,0.596
P11376,1.129,1.129
P11377,2.648,2.648
P11378,9.892,9.892
P11382,6.319,6.319
P11385,6.586,6.586
P11390,1.981,1.981
P11392,3.842,3.842
P11393,1.951,1.951
P11398,3.698,3.698
P11399,9.565,9.565
P11403,5.16,5.16
P11404,8.05,8.05
P11405,7.257,7.257
P11406,8.356,8.356
P11411,6.805,6.805
P11415,2.956,2.956
P11420,3.046,3.046
P11421,7.681,7.681
P11422,8.998,8.998
P11425,1.217,1.217
P11427,8.326,8.326
P11428,1.578,1.578
P11429,8.55,8.55
P11432,4.606,4.606
P11433,8.906,8.906
P11437,3.373,3.373
P11439,1.772,1.772
P11445,0.498,0.498
P11454,4.962,4.962
P11457,4.175,4.175
P11458,4.155,4.155
P11459,8.514,8.514
P11461,9.203,9.203
P11462,0.773,0.773
P11465,1.65,1.65
P11469,2.846,2.846
P11471,9.96,9.96
P11472,1.394,1.394
P11475,9.379,9.379
P11484,1.231,1.231
P11485,8.021,8.021
P11488,0.404,0.404
P11489,5.906,5.906
P11490,1.017,1.017
P11493,4.59,4.59
P11499,7.996,7.996
P11501,2.118,2.118
P11503,0.805,0.805
P11507,1.606,1.606
P11508,5.341,5.341
P11509,8.856,8.856
P11510,9.539,9.539
P11511,0.254,0.254
P11515,3.762,3.762
P11516,0.162,0.162
P11517,0.839,0.839
P11527,3.054,3.054
P11531,4.614,4.614
P11534,4.458,4.458
P11539,0.253,0.253
P11544,8.312,8.312
P11545,1.55,1.55
P11547,9.93,9.93
P11557,4.037,4.037
P11561,6.78,6.78
P11563,8.917,8.917
P11564,9.232,9.232
P11568,1.826,1.826
P11570,5.251,5.251
