partsid,totalcfp
P01748,0.0
P01749,0.0
P01750,0.0
P01751,0.0
P01752,0.0
P01753,0.0
P01754,0.0
P01755,0.0
P01756,0.0
P01757,0.0
P01758,0.0
P01759,0.0
P01760,0.0
P01761,0.0
P01762,0.0
P01763,0.0
P01764,0.0
P01765,0.0
P01766,0.0
P01767,0.0
P01768,0.0
P01769,0.0
P01770,0.0
P01771,0.0
P01772,0.0
P01773,0.0
P01774,0.0
P01775,0.0
P01776,0.0
P01777,0.0
P01778,0.0
P01779,0.0
P01780,0.0
P01781,0.0
P01782,0.0
P01783,0.0
P01784,0.0
P01785,0.0
P01786,0.0
P01787,0.0
P01788,0.0
P01789,0.0
P01790,0.0
P01791,0.0
P01792,0.0
P01793,0.0
P01794,0.0
P01795,0.0
P01796,0.0
P01797,0.0
P01798,0.0
P01799,0.0
P01800,0.0
P01801,0.0
P01802,0.0
P01803,0.0
P01804,0.0
P01805,0.0
P01806,0.0
P01807,0.0
P01808,0.0
P01809,0.0
P01810,0.0
P01811,0.0
P01812,0.0
P01813,0.0
P01814,0.0
P01815,0.0
P01816,0.0
P01817,0.0
P01818,0.0
P01819,0.0
P01820,0.0
P01821,0.0
P01822,0.0
P01823,0.0
P01824,0.0
P01825,0.0
P01826,0.0
P01827,0.0
P01828,0.0
P01829,0.0
P01830,0.0
P01831,0.0
P01832,0.0
P01833,0.0
P01834,0.0
P01835,0.0
P01836,0.0
P01837,0.0
P01838,0.0
P01839,0.0
P01840,0.0
P01841,0.0
P01842,0.0
P01843,0.0
P01844,0.0
P01845,0.0
P01846,0.0
P01847,0.0
P01848,0.0
P01849,0.0
P01850,0.0
P01851,0.0
P01852,0.0
P01853,0.0
P01854,0.0
P01855,0.0
P01856,0.0
P01857,0.0
P01858,0.0
P01859,0.0
P01860,0.0
P01861,0.0
P01862,0.0
P01863,0.0
P01864,0.0
P01865,0.0
P01866,0.0
P01867,0.0
P01868,0.0
P01869,0.0
P01870,0.0
P01871,0.0
P01872,0.0
P01873,0.0
P01874,0.0
P01875,0.0
P01876,0.0
P01877,0.0
P01878,0.0
P01879,0.0
P01880,0.0
P01881,0.0
P01882,0.0
P01883,0.0
P01884,0.0
P01885,0.0
P01886,0.0
P01887,0.0
P01888,0.0
P01889,0.0
P01890,0.0
P01891,0.0
P01892,0.0
P01893,0.0
P01894,0.0
P01895,0.0
P01896,0.0
P01897,0.0
P01898,0.0
P01899,0.0
P01900,0.0
P01901,0.0
P01902,0.0
P01903,0.0
P01904,0.0
P01905,0.0
P01906,0.0
P01907,0.0
P01908,0.0
P01909,0.0
P01910,0.0
P01911,0.0
P01912,0.0
P01913,0.0
P01914,0.0
P01915,0.0
P01916,0.0
P01917,0.0
P01918,0.0
P01919,0.0
P01920,0.0
P01921,0.0
P01922,0.0
P01923,0.0
P01924,0.0
P01925,0.0
P01926,0.0
P01927,0.0
P01928,0.0
P01929,0.0
P01930,0.0
P01931,0.0
P01932,0.0
P01933,0.0
P01934,0.0
P01935,0.0
P01936,0.0
P01937,0.0
P01938,0.0
P01939,0.0
P01940,0.0
P01941,0.0
P01942,0.0
P01943,0.0
P01944,0.0
P01945,0.0
P01946,0.0
P01947,0.0
P01948,0.0
P01949,0.0
P01950,0.0
P01951,0.0
P01952,0.0
P01953,0.0
P01954,0.0
P01955,0.0
P01956,0.0
P01957,0.0
P01958,0.0
P01959,0.0
P01960,0.0
P01961,0.0
P01962,0.0
P01963,0.0
P01964,0.0
P01965,0.0
P01966,0.0
P01967,0.0
P01968,0.0
P01969,0.0
P01970,0.0
P01971,0.0
P01972,0.0
P01973,0.0
P01974,0.0
P01975,0.0
P01976,0.0
P01977,0.0
P01978,0.0
P01979,0.0
P01980,0.0
P01981,0.0
P01982,0.0
P01983,0.0
P01984,0.0
P01985,0.0
P01986,0.0
P01987,0.0
P01988,0.0
P01989,0.0
P01990,0.0
P01991,0.0
P01992,0.0
P01993,0.0
P01994,0.0
P01995,0.0
P01996,0.0
P01997,0.0
P01998,0.0
P01999,0.0
P02000,0.0
P02001,0.0
P02002,0.0
P02003,0.0
P02004,0.0
P02005,0.0
P02006,0.0
P02007,0.0
P02008,0.0
P02009,0.0
P02010,0.0
P02011,0.0
P02012,0.0
P02013,0.0
P02014,0.0
P02015,0.0
P02016,0.0
P02017,0.0
P02018,0.0
P02019,0.0
P02020,0.0
P02021,0.0
P02022,0.0
P02023,0.0
P02024,0.0
P02025,0.0
P02026,0.0
P02027,0.0
P02028,0.0
P02029,0.0
P02030,0.0
P02031,0.0
P02032,0.0
P02033,0.0
P02034,0.0
P02035,0.0
P02036,0.0
P02037,0.0
P02038,0.0
P02039,0.0
P02040,0.0
P02041,0.0
P02042,0.0
P02043,0.0
P02044,0.0
P02045,0.0
P02046,0.0
P02047,0.0
P02048,0.0
P02049,0.0
P02050,0.0
P02051,0.0
P02052,0.0
P02053,0.0
P02054,0.0
P02055,0.0
P02056,0.0
P02057,0.0
P02058,0.0
P02059,0.0
P02060,0.0
P02061,0.0
P02062,0.0
P02063,0.0
P02064,0.0
P02065,0.0
P02066,0.0
P02067,0.0
P02068,0.0
P02069,0.0
P02070,0.0
P02071,0.0
P02072,0.0
P02073,0.0
P02074,0.0
P02075,0.0
P02076,0.0
P02077,0.0
P02078,0.0
P02079,0.0
P02080,0.0
P02081,0.0
P02082,0.0
P02083,0.0
P02084,0.0
P02085,0.0
P02086,0.0
P02087,0.0
P02088,0.0
P02089,0.0
P02090,0.0
P02091,0.0
P02092,0.0
P02093,0.0
P02094,0.0
P02095,0.0
P02096,0.0
P02097,0.0
P02098,0.0
P02099,0.0
P02100,0.0
P02101,0.0
P02102,0.0
P02103,0.0
P02104,0.0
P02105,0.0
P02106,0.0
P02107,0.0
P02108,0.0
P02109,0.0
P02110,0.0
P02111,0.0
P02112,0.0
P02113,0.0
P02114,0.0
P02115,0.0
P02116,0.0
P02117,0.0
P02118,0.0
P02119,0.0
P02120,0.0
P02121,0.0
P02122,0.0
P02123,0.0
P02124,0.0
P02125,0.0
P02126,0.0
P02127,0.0
P02128,0.0
P02129,0.0
P02130,0.0
P02131,0.0
P02132,0.0
P02133,0.0
P02134,0.0
P02135,0.0
P02136,0.0
P02137,0.0
P02138,0.0
P02139,0.0
P02140,0.0
P02141,0.0
P02142,0.0
P02143,0.0
P02144,0.0
P02145,0.0
P02146,0.0
P02147,0.0
P02148,0.0
P02149,0.0
P02150,0.0
P02151,0.0
P02152,0.0
P02153,0.0
P02154,0.0
P02155,0.0
P02156,0.0
P02157,0.0
P02158,0.0
P02159,0.0
P02160,0.0
P02161,0.0
P02162,0.0
P02163,0.0
P02164,0.0
P02165,0.0
P02166,0.0
P02167,0.0
P02168,0.0
P02169,0.0
P02170,0.0
P02171,0.0
P02172,0.0
P02173,0.0
P02174,0.0
P02175,0.0
P02176,0.0
P02177,0.0
P02178,0.0
P02179,0.0
P02180,0.0
P02181,0.0
P02182,0.0
P02183,0.0
P02184,0.0
P02185,0.0
P02186,0.0
P02187,0.0
P02188,0.0
P02189,0.0
P02190,0.0
P02191,0.0
P02192,0.0
P02193,0.0
P02194,0.0
P02195,0.0
P02196,0.0
P02197,0.0
P02198,0.0
P02199,0.0
P02200,0.0
P02201,0.0
P02202,0.0
P02203,0.0
P02204,0.0
P02205,0.0
P02206,0.0
P02207,0.0
P02208,0.0
P02209,0.0
P02210,0.0
P02211,0.0
P02212,0.0
P02213,0.0
P02214,0.0
P02215,0.0
P02216,0.0
P02217,0.0
P02218,0.0
P02219,0.0
P02220,0.0
P02221,0.0
P02222,0.0
P02223,0.0
P02224,0.0
P02225,0.0
P02226,0.0
P02227,0.0
P02228,0.0
P02229,0.0
P02230,0.0
P02231,0.0
P02232,0.0
P02233,0.0
P02234,0.0
P02235,0.0
P02236,0.0
P02237,0.0
P02238,0.0
P02239,0.0
P02240,0.0
P02241,0.0
P02242,0.0
P02243,0.0
P02244,0.0
P02245,0.0
P02246,0.0
P02247,0.0
P02248,0.0
P02249,0.0
P02250,0.0
P02251,0.0
P02252,0.0
P02253,0.0
P02254,0.0
P02255,0.0
P02256,0.0
P02257,0.0
P02258,0.0
P02259,0.0
P02260,0.0
P02261,0.0
P02262,0.0
P02263,0.0
P02264,0.0
P02265,0.0
P02266,0.0
P02267,0.0
P02268,0.0
P02269,0.0
P02270,0.0
P02271,0.0
P02272,0.0
P02273,0.0
P02274,0.0
P02275,0.0
P02276,0.0
P02277,0.0
P02278,0.0
P02279,0.0
P02280,0.0
P02281,0.0
P02282,0.0
P02283,0.0
P02284,0.0
P02285,0.0
P02286,0.0
P02287,0.0
P02288,0.0
P02289,0.0
P02290,0.0
P02291,0.0
P02292,0.0
P02293,0.0
P02294,0.0
P02295,0.0
P02296,0.0
P02297,0.0
P02298,0.0
P02299,0.0
P02300,0.0
P02301,0.0
P02302,0.0
P02303,0.0
P02304,0.0
P02305,0.0
P02306,0.0
P02307,0.0
P02308,0.0
P02309,0.0
P02310,0.0
P02311,0.0
P02312,0.0
P02313,0.0
P02314,0.0
P02315,0.0
P02316,0.0
P02317,0.0
P02318,0.0
P02319,0.0
P02320,0.0
P02321,0.0
P02322,0.0
P02323,0.0
P02324,0.0
P02325,0.0
P02326,0.0
P02327,0.0
P02328,0.0
P02329,0.0
P02330,0.0
P02331,0.0
P02332,0.0
P02333,0.0
P02334,0.0
P02335,0.0
P02336,0.0
P02337,0.0
P02338,0.0
P02339,0.0
P02340,0.0
P02341,0.0
P02342,0.0
P02343,0.0
P02344,0.0
P02345,0.0
P02346,0.0
P02347,0.0
P02348,0.0
P02349,0.0
P02350,0.0
P02351,0.0
P02352,0.0
P02353,0.0
P02354,0.0
P02355,0.0
P02356,0.0
P02357,0.0
P02358,0.0
P02359,0.0
P02360,0.0
P02361,0.0
P02362,0.0
P02363,0.0
P02364,0.0
P02365,0.0
P02366,0.0
P02367,0.0
P02368,0.0
P02369,0.0
P02370,0.0
P02371,0.0
P02372,0.0
P02373,0.0
P02374,0.0
P02375,0.0
P02376,0.0
P02377,0.0
P02378,0.0
P02379,0.0
P02380,0.0
P02381,0.0
P02382,0.0
P02383,0.0
P02384,0.0
P02385,0.0
P02386,0.0
P02387,0.0
P02388,0.0
P02389,0.0
P02390,0.0
P02391,0.0
P02392,0.0
P02393,0.0
P02394,0.0
P02395,0.0
P02396,0.0
P02397,0.0
P02398,0.0
P02399,0.0
P02400,0.0
P02401,0.0
P02402,0.0
P02403,0.0
P02404,0.0
P02405,0.0
P02406,0.0
P02407,0.0
P02408,0.0
P02409,0.0
P02410,0.0
P02411,0.0
P02412,0.0
P02413,0.0
P02414,0.0
P02415,0.0
P02416,0.0
P02417,0.0
P02418,0.0
P02419,0.0
P02420,0.0
P02421,0.0
P02422,0.0
P02423,0.0
P02424,0.0
P02425,0.0
P02426,0.0
P02427,0.0
P02428,0.0
P02429,0.0
P02430,0.0
P02431,0.0
P02432,0.0
P02433,0.0
P02434,0.0
P02435,0.0
P02436,0.0
P02437,0.0
P02438,0.0
P02439,0.0
P02440,0.0
P02441,0.0
P02442,0.0
P02443,0.0
P02444,0.0
P02445,0.0
P02446,0.0
P02447,0.0
P02448,0.0
P02449,0.0
P02450,0.0
P02451,0.0
P02452,0.0
P02453,0.0
P02454,0.0
P02455,0.0
P02456,0.0
P02457,0.0
P02458,0.0
P02459,0.0
P02460,0.0
P02461,0.0
P02462,0.0
P02463,0.0
P02464,0.0
P02465,0.0
P02466,0.0
P02467,0.0
P02468,0.0
P02469,0.0
P02470,0.0
P02471,0.0
P02472,0.0
P02473,0.0
P02474,0.0
P02475,0.0
P02476,0.0
P02477,0.0
P02478,0.0
P02479,0.0
P02480,0.0
P02481,0.0
P02482,0.0
P02483,0.0
P02484,0.0
P02485,0.0
P02486,0.0
P02487,0.0
P02488,0.0
P02489,0.0
P02490,0.0
P02491,0.0
P02492,0.0
P02493,0.0
P02494,0.0
P02495,0.0
P02496,0.0
P02497,0.0
P02498,0.0
P02499,0.0
P02500,0.0
P02501,0.0
P02502,0.0
P02503,0.0
P02504,0.0
P02505,0.0
P02506,0.0
P02507,0.0
P02508,0.0
P02509,0.0
P02510,0.0
P02511,0.0
P02512,0.0
P02513,0.0
P02514,0.0
P02515,0.0
P02516,0.0
P02517,0.0
P02518,0.0
P02519,0.0
P02520,0.0
P02521,0.0
P02522,0.0
P02523,0.0
P02524,0.0
P02525,0.0
P02526,0.0
P02527,0.0
P02528,0.0
P02529,0.0
P02530,0.0
P02531,0.0
P02532,0.0
P02533,0.0
P02534,0.0
P02535,0.0
P02536,0.0
P02537,0.0
P02538,0.0
P02539,0.0
P02540,0.0
P02541,0.0
P02542,0.0
P02543,0.0
P02544,0.0
P02545,0.0
P02546,0.0
P02547,0.0
P02548,0.0
P02549,0.0
P02550,0.0
P02551,0.0
P02552,0.0
P02553,0.0
P02554,0.0
P02555,0.0
P02556,0.0
P02557,0.0
P02558,0.0
P02559,0.0
P02560,0.0
P02561,0.0
P02562,0.0
P02563,0.0
P02564,0.0
P02565,0.0
P02566,0.0
P02567,0.0
P02568,0.0
P02569,0.0
P02570,0.0
P02571,0.0
P02572,0.0
P02573,0.0
P02574,0.0
P02575,0.0
P02576,0.0
P02577,0.0
P02578,0.0
P02579,0.0
P02580,0.0
P02581,0.0
P02582,0.0
P02583,0.0
P02584,0.0
P02585,0.0
P02586,0.0
P02587,0.0
P02588,0.0
P02589,0.0
P02590,0.0
P02591,0.0
P02592,0.0
P02593,0.0
P02594,0.0
P02595,0.0
P02596,0.0
P02597,0.0
P02598,0.0
P02599,0.0
P02600,0.0
P02601,0.0
P02602,0.0
P02603,0.0
P02604,0.0
P02605,0.0
P02606,0.0
P02607,0.0
P02608,0.0
P02609,0.0
P02610,0.0
P02611,0.0
P02612,0.0
P02613,0.0
P02614,0.0
P02615,0.0
P02616,0.0
P02617,0.0
P02618,0.0
P02619,0.0
P02620,0.0
P02621,0.0
P02622,0.0
P02623,0.0
P02624,0.0
P02625,0.0
P02626,0.0
P02627,0.0
P02628,0.0
P02629,0.0
P02630,0.0
P02631,0.0
P02632,0.0
P02633,0.0
P02634,0.0
P02635,0.0
P02636,0.0
P02637,0.0
P02638,0.0
P02639,0.0
P02640,0.0
P02641,0.0
P02642,0.0
P02643,0.0
P02644,0.0
P02645,0.0
P02646,0.0
P02647,0.0
P02648,0.0
P02649,0.0
P02650,0.0
P02651,0.0
P02652,0.0
P02653,0.0
P02654,0.0
P02655,0.0
P02656,0.0
P02657,0.0
P02658,0.0
P02659,0.0
P02660,0.0
P02661,0.0
P02662,0.0
P02663,0.0
P02664,0.0
P02665,0.0
P02666,0.0
P02667,0.0
P02668,0.0
P02669,0.0
P02670,0.0
P02671,0.0
P02672,0.0
P02673,0.0
P02674,0.0
P02675,0.0
P02676,0.0
P02677,0.0
P02678,0.0
P02679,0.0
P02680,0.0
P02681,0.0
P02682,0.0
P02683,0.0
P02684,0.0
P02685,0.0
P02686,0.0
P02687,0.0
P02688,0.0
P02689,0.0
P02690,0.0
P02691,0.0
P02692,0.0
P02693,0.0
P02694,0.0
P02695,0.0
P02696,0.0
P02697,0.0
P02698,0.0
P02699,0.0
P02700,0.0
P02701,0.0
P02702,0.0
P02703,0.0
P02704,0.0
P02705,0.0
P02706,0.0
P02707,0.0
P02708,0.0
P02709,0.0
P02710,0.0
P02711,0.0
P02712,0.0
P02713,0.0
P02714,0.0
P02715,0.0
P02716,0.0
P02717,0.0
P02718,0.0
P02719,0.0
P02720,0.0
P02721,0.0
P02722,0.0
P02723,0.0
P02724,0.0
P02725,0.0
P02726,0.0
P02727,0.0
P02728,0.0
P02729,0.0
P02730,0.0
P02731,0.0
P02732,0.0
P02733,0.0
P02734,0.0
P02735,0.0
P02736,0.0
P02737,0.0
P02738,0.0
P02739,0.0
P02740,0.0
P02741,0.0
P02742,0.0
P02743,0.0
P02744,0.0
P02745,0.0
P02746,0.0
P02747,0.0
P02748,0.0
P02749,0.0
P02750,0.0
P02751,0.0
P02752,0.0
P02753,0.0
P02754,0.0
P02755,0.0
P02756,0.0
P02757,0.0
P02758,0.0
P02759,0.0
P02760,0.0
P02761,0.0
P02762,0.0
P02763,0.0
P02764,0.0
P02765,0.0
P02766,0.0
P02767,0.0
P02768,0.0
P02769,0.0
P02770,0.0
P02771,0.0
P02772,0.0
P02773,0.0
P02774,0.0
P02775,0.0
P02776,0.0
P02777,0.0
P02778,0.0
P02779,0.0
P02780,0.0
P02781,0.0
P02782,0.0
P02783,0.0
P02784,0.0
P02785,0.0
P02786,0.0
P02787,0.0
P02788,0.0
P02789,0.0
P02790,0.0
P02791,0.0
P02792,0.0
P02793,0.0
P02794,0.0
P02795,0.0
P02796,0.0
P02797,0.0
P02798,0.0
P02799,0.0
P02800,0.0
P02801,0.0
P02802,0.0
P02803,0.0
P02804,0.0
P02805,0.0
P02806,0.0
P02807,0.0
P02808,0.0
P02809,0.0
P02810,0.0
P02811,0.0
P02812,0.0
P02813,0.0
P02814,0.0
P02815,0.0
P02816,0.0
P02817,0.0
P02818,0.0
P02819,0.0
P02820,0.0
P02821,0.0
P02822,0.0
P02823,0.0
P02824,0.0
P02825,0.0
P02826,0.0
P02827,0.0
P02828,0.0
P02829,0.0
P02830,0.0
P02831,0.0
P02832,0.0
P02833,0.0
P02834,0.0
P02835,0.0
P02836,0.0
P02837,0.0
P02838,0.0
P02839,0.0
P02840,0.0
P02841,0.0
P02842,0.0
P02843,0.0
P02844,0.0
P02845,0.0
P02846,0.0
P02847,0.0
P02848,0.0
P02849,0.0
P02850,0.0
P02851,0.0
P02852,0.0
P02853,0.0
P02854,0.0
P02855,0.0
P02856,0.0
P02857,0.0
P02858,0.0
P02859,0.0
P02860,0.0
P02861,0.0
P02862,0.0
P02863,0.0
P02864,0.0
P02865,0.0
P02866,0.0
P02867,0.0
P02868,0.0
P02869,0.0
P02870,0.0
P02871,0.0
P02872,0.0
P02873,0.0
P02874,0.0
P02875,0.0
P02876,0.0
P02877,0.0
P02878,0.0
P02879,0.0
P02880,0.0
P02881,0.0
P02882,0.0
P02883,0.0
P02884,0.0
P02885,0.0
P02886,0.0
P02887,0.0
P02888,0.0
P02889,0.0
P02890,0.0
P02891,0.0
P02892,0.0
P02893,0.0
P02894,0.0
P02895,0.0
P02896,0.0
P02897,0.0
P02898,0.0
P02899,0.0
P02900,0.0
P02901,0.0
P02902,0.0
P02903,0.0
P02904,0.0
P02905,0.0
P02906,0.0
P02907,0.0
P02908,0.0
P02909,0.0
P02910,0.0
P02911,0.0
P02912,0.0
P02913,0.0
P02914,0.0
P02915,0.0
P02916,0.0
P02917,0.0
P02918,0.0
P02919,0.0
P02920,0.0
P02921,0.0
P02922,0.0
P02923,0.0
P02924,0.0
P02925,0.0
P02926,0.0
P02927,0.0
P02928,0.0
P02929,0.0
P02930,0.0
P02931,0.0
P02932,0.0
P02933,0.0
P02934,0.0
P02935,0.0
P02936,0.0
P02937,0.0
P02938,0.0
P02939,0.0
P02940,0.0
P02941,0.0
P02942,0.0
P02943,0.0
P02944,0.0
P02945,0.0
P02946,0.0
P02947,0.0
P02948,0.0
P02949,0.0
P02950,0.0
P02951,0.0
P02952,0.0
P02953,0.0
P02954,0.0
P02955,0.0
P02956,0.0
P02957,0.0
P02958,0.0
P02959,0.0
P02960,0.0
P02961,0.0
P02962,0.0
P02963,0.0
P02964,0.0
P02965,0.0
P02966,0.0
P02967,0.0
P02968,0.0
P02969,0.0
P02970,0.0
P02971,0.0
P02972,0.0
P02973,0.0
P02974,0.0
P02975,0.0
P02976,0.0
P02977,0.0
P02978,0.0
P02979,0.0
P02980,0.0
P02981,0.0
P02982,0.0
P02983,0.0
P02984,0.0
P02985,0.0
P02986,0.0
P02987,0.0
P02988,0.0
P02989,0.0
P02990,0.0
P02991,0.0
P02992,0.0
P02993,0.0
P02994,0.0
P02995,0.0
P02996,0.0
P02997,0.0
P02998,0.0
P02999,0.0
P03000,0.0
P03001,0.0
P03002,0.0
P03003,0.0
P03004,0.0
P03005,0.0
P03006,0.0
P03007,0.0
P03008,0.0
P03009,0.0
P03010,0.0
P03011,0.0
P03012,0.0
P03013,0.0
P03014,0.0
P03015,0.0
P03016,0.0
P03017,0.0
P03018,0.0
P03019,0.0
P03020,0.0
P03021,0.0
P03022,0.0
P03023,0.0
P03024,0.0
P03025,0.0
P03026,0.0
P03027,0.0
P03028,0.0
P03029,0.0
P03030,0.0
P03031,0.0
P03032,0.0
P03033,0.0
P03034,0.0
P03035,0.0
P03036,0.0
P03037,0.0
P03038,0.0
P03039,0.0
P03040,0.0
P03041,0.0
P03042,0.0
P03043,0.0
P03044,0.0
P03045,0.0
P03046,0.0
P03047,0.0
P03048,0.0
P03049,0.0
P03050,0.0
P03051,0.0
P03052,0.0
P03053,0.0
P03054,0.0
P03055,0.0
P03056,0.0
P03057,0.0
P03058,0.0
P03059,0.0
P03060,0.0
P03061,0.0
P03062,0.0
P03063,0.0
P03064,0.0
P03065,0.0
P03066,0.0
P03067,0.0
P03068,0.0
P03069,0.0
P03070,0.0
P03071,0.0
P03072,0.0
P03073,0.0
P03074,0.0
P03075,0.0
P03076,0.0
P03077,0.0
P03078,0.0
P03079,0.0
P03080,0.0
P03081,0.0
P03082,0.0
P03083,0.0
P03084,0.0
P03085,0.0
P03086,0.0
P03087,0.0
P03088,0.0
P03089,0.0
P03090,0.0
P03091,0.0
P03092,0.0
P03093,0.0
P03094,0.0
P03095,0.0
P03096,0.0
P03097,0.0
P03098,0.0
P03099,0.0
P03100,0.0
P03101,0.0
P03102,0.0
P03103,0.0
P03104,0.0
P03105,0.0
P03106,0.0
P03107,0.0
P03108,0.0
P03109,0.0
P03110,0.0
P03111,0.0
P03112,0.0
P03113,0.0
P03114,0.0
P03115,0.0
P03116,0.0
P03117,0.0
P03118,0.0
P03119,0.0
P03120,0.0
P03121,0.0
P03122,0.0
P03123,0.0
P03124,0.0
P03125,0.0
P03126,0.0
P03127,0.0
P03128,0.0
P03129,0.0
P03130,0.0
P03131,0.0
P03132,0.0
P03133,0.0
P03134,0.0
P03135,0.0
P03136,0.0
P03137,0.0
P03138,0.0
P03139,0.0
P03140,0.0
P03141,0.0
P03142,0.0
P03143,0.0
P03144,0.0
P03145,0.0
P03146,0.0
P03147,0.0
P03148,0.0
P03149,0.0
P03150,0.0
P03151,0.0
P03152,0.0
P03153,0.0
P03154,0.0
P03155,0.0
P03156,0.0
P03157,0.0
P03158,0.0
P03159,0.0
P03160,0.0
P03161,0.0
P03162,0.0
P03163,0.0
P03164,0.0
P03165,0.0
P03166,0.0
P03167,0.0
P03168,0.0
P03169,0.0
P03170,0.0
P03171,0.0
P03172,0.0
P03173,0.0
P03174,0.0
P03175,0.0
P03176,0.0
P03177,0.0
P03178,0.0
P03179,0.0
P03180,0.0
P03181,0.0
P03182,0.0
P03183,0.0
P03184,0.0
P03185,0.0
P03186,0.0
P03187,0.0
P03188,0.0
P03189,0.0
P03190,0.0
P03191,0.0
P03192,0.0
P03193,0.0
P03194,0.0
P03195,0.0
P03196,0.0
P03197,0.0
P03198,0.0
P03199,0.0
P03200,0.0
P03201,0.0
P03202,0.0
P03203,0.0
P03204,0.0
P03205,0.0
P03206,0.0
P03207,0.0
P03208,0.0
P03209,0.0
P03210,0.0
P03211,0.0
P03212,0.0
P03213,0.0
P03214,0.0
P03215,0.0
P03216,0.0
P03217,0.0
P03218,0.0
P03219,0.0
P03220,0.0
P03221,0.0
P03222,0.0
P03223,0.0
P03224,0.0
P03225,0.0
P03226,0.0
P03227,0.0
P03228,0.0
P03229,0.0
P03230,0.0
P03231,0.0
P03232,0.0
P03233,0.0
P03234,0.0
P03235,0.0
P03236,0.0
P03237,0.0
P03238,0.0
P03239,0.0
P03240,0.0
P03241,0.0
P03242,0.0
P03243,0.0
P03244,0.0
P03245,0.0
P03246,0.0
P03247,0.0
P03248,0.0
P03249,0.0
P03250,0.0
P03251,0.0
P03252,0.0
P03253,0.0
P03254,0.0
P03255,0.0
P03256,0.0
P03257,0.0
P03258,0.0
P03259,0.0
P03260,0.0
P03261,0.0
P03262,0.0
P03263,0.0
P03264,0.0
P03265,0.0
P03266,0.0
P03267,0.0
P03268,0.0
P03269,0.0
P03270,0.0
P03271,0.0
P03272,0.0
P03273,0.0
P03274,0.0
P03275,0.0
P03276,0.0
P03277,0.0
P03278,0.0
P03279,0.0
P03280,0.0
P03281,0.0
P03282,0.0
P03283,0.0
P03284,0.0
P03285,0.0
P03286,0.0
P03287,0.0
P03288,0.0
P03289,0.0
P03290,0.0
P03291,0.0
P03292,0.0
P03293,0.0
P03294,0.0
P03295,0.0
P03296,0.0
P03297,0.0
P03298,0.0
P03299,0.0
P03300,0.0
P03301,0.0
P03302,0.0
P03303,0.0
P03304,0.0
P03305,0.0
P03306,0.0
P03307,0.0
P03308,0.0
P03309,0.0
P03310,0.0
P03311,0.0
P03312,0.0
P03313,0.0
P03314,0.0
P03315,0.0
P03316,0.0
P03317,0.0
P03318,0.0
P03319,0.0
P03320,0.0
P03321,0.0
P03322,0.0
P03323,0.0
P03324,0.0
P03325,0.0
P03326,0.0
P03327,0.0
P03328,0.0
P03329,0.0
P03330,0.0
P03331,0.0
P03332,0.0
P03333,0.0
P03334,6.34
P03335,4.593
P03336,7.593
P03337,1.248
P03338,8.825
P03339,9.548
P03340,6.958
P03341,5.303
P03342,7.067
P03343,8.602
P03344,8.658
P03345,0.895
P03346,1.482
P03347,5.362
P03348,9.957
P03349,4.641
P03350,0.919
P03351,4.3
P03352,1.976
P03353,2.941
P03354,1.367
P03355,2.065
P03356,9.937
P03357,7.681
P03358,9.084
P03359,5.254
P03360,4.549
P03361,5.268
P03362,1.938
P03363,3.195
P03364,3.429
P03365,7.898
P03366,1.78
P03367,5.283
P03368,4.015
P03369,2.304
P03370,9.556
P03371,6.397
P03372,8.146
P03373,3.584
P03374,0.032
P03375,8.803
P03376,5.25
P03377,0.239
P03378,9.297
P03379,0.585
P03380,7.727
P03381,9.516
P03382,8.172
P03383,8.762
P03384,2.857
P03385,2.871
P03386,7.082
P03387,3.736
P03388,5.763
P03389,4.092
P03390,0.93
P03391,6.4
P03392,7.341
P03393,1.855
P03394,7.646
P03395,0.5
P03396,4.701
P03397,7.57
P03398,7.074
P03399,0.479
P03400,1.025
P03401,1.638
P03402,8.617
P03403,1.798
P03404,7.862
P03405,0.643
P03406,2.708
P03407,3.771
P03408,8.406
P03409,2.273
P03410,7.559
P03411,1.576
P03412,2.115
P03413,4.159
P03414,0.038
P03415,3.092
P03416,5.488
P03417,4.855
P03418,5.244
P03419,9.306
P03420,4.049
P03421,4.736
P03422,1.619
P03423,4.316
P03424,0.067
P03425,1.781
P03426,2.085
P03427,6.036
P03428,2.538
P03429,3.883
P03430,5.017
P03431,3.394
P03432,8.28
P03433,4.75
P03434,7.502
P03435,8.955
P03436,7.148
P03437,6.853
P03438,2.213
P03439,2.465
P03440,5.425
P03441,6.142
P03442,5.893
P03443,2.268
P03444,5.442
P03445,2.366
P03446,9.703
P03447,3.508
P03448,0.681
P03449,2.045
P03450,5.605
P03451,9.755
P03452,7.947
P03453,2.914
P03454,0.657
P03455,3.373
P03456,0.458
P03457,4.4
P03458,9.355
P03459,3.73
P03460,2.682
P03461,7.574
P03462,6.472
P03463,7.752
P03464,5.698
P03465,7.354
P03466,4.44
P03467,3.03
P03468,4.649
P03469,5.714
P03470,4.796
P03471,6.922
P03472,6.581
P03473,4.334
P03474,0.322
P03475,0.1
P03476,1.19
P03477,9.79
P03478,2.565
P03479,4.323
P03480,7.608
P03481,0.888
P03482,5.805
P03483,3.317
P03484,4.162
P03485,8.664
P03486,7.448
P03487,6.74
P03488,1.354
P03489,8.654
P03490,2.197
P03491,8.699
P03492,7.29
P03493,5.783
P03494,1.079
P03495,6.35
