partsid,totalcfp,cfp
P07739,25.568,9.35
P07740,23.157,4.437
P07742,22.638,2.079
P07743,20.045,5.286
P07744,25.692,4.126
P07746,10.288,1.945
P07750,20.002,6.317
P07757,23.489,4.803
P07759,27.040,5.169
P07761,24.513,8.13
P07765,14.155,2.466
P07768,13.863,0.61
P07775,28.231,7.935
P07780,15.359,6.585
P07782,15.087,1.265
P07783,11.932,4.569
P07786,17.333,1.855
P07787,30.349,3.082
P07795,20.329,9.704
P07798,26.022,6.294
P07804,28.756,3.92
P07805,20.108,0.603
P07817,15.477,0.889
P07819,18.616,0.442
P07820,13.062,5.073
P07821,14.912,6.295
P07823,24.608,8.066
P07824,22.923,6.776
P07829,30.589,9.785
P07833,24.529,6.42
P07834,25.022,8.555
P07840,17.372,5.113
P07843,18.672,2.535
P07848,21.376,8.619
P07851,15.733,0.498
P07854,22.917,9.673
P07860,12.683,6.487
P07861,19.527,7.822
P07864,26.483,4.407
P07865,27.472,9.086
P07866,19.430,3.667
P07868,24.643,1.604
P07869,12.787,4.533
P07876,20.035,6.656
P07880,16.973,3.255
P07881,26.558,5.54
P07887,22.626,2.63
P07905,13.418,3.918
P07910,22.048,5.813
P07911,21.854,2.974
P07913,18.153,1.175
P07914,21.543,7.892
P07916,16.846,7.697
P07921,13.867,3.926
P07925,23.196,6.817
P07926,17.495,0.088
P07941,23.875,5.244
P07976,28.117,9.68
P07977,19.986,2.407
P07982,35.618,9.664
P07984,27.509,9.568
P07985,22.944,7.192
P07991,31.107,4.665
P07994,13.596,4.456
P08000,17.376,5.511
P08003,14.649,3.907
P08006,18.347,8.213
P08007,31.681,7.231
P08010,18.651,3.349
P08011,13.433,0.582
P08012,32.884,8.793
P08016,17.055,5.871
P08017,19.024,6.263
P08020,24.286,9.089
P08028,22.143,6.935
P08031,25.573,9.155
P08038,13.080,2.803
P08040,22.918,6.492
P08045,27.250,7.307
P08048,23.917,2.92
P08050,23.721,3.176
P08056,17.353,2.594
P08057,24.166,5.722
P08062,8.435,1.84
P08064,12.008,1.479
P08066,21.086,4.212
P08071,17.904,7.533
P08080,14.880,6.183
P08081,8.948,1.55
P08086,10.366,1.473
P08089,22.769,2.889
P08091,26.079,4.181
P08096,27.679,7.437
P08099,22.265,5.182
P08103,24.879,2.195
P08106,10.603,1.386
P08110,17.002,5.549
P08112,20.917,2.969
P08136,22.376,8.656
P08138,21.809,9.133
P08139,24.791,9.535
P08140,17.655,3.988
P08145,13.628,9.748
P08146,12.767,3.179
P08152,13.888,5.746
P08155,22.017,9.418
P08156,22.176,7.971
P08157,18.927,4.301
P08161,15.538,3.594
P08163,14.995,1.317
P08172,17.510,1.053
P08178,24.701,3.172
P08181,24.132,2.371
P08185,12.820,5.287
P08186,28.029,9.896
P08187,21.590,0.796
P08190,13.781,0.219
P08196,20.579,0.733
P08204,20.247,1.546
P08205,13.475,4.593
P08208,11.539,5.169
P08209,14.833,1.783
P08214,23.718,8.812
P08215,14.853,3.912
P08216,8.147,0.51
P08218,22.995,8.366
P08221,21.488,7.455
P08229,21.096,6.801
P08230,24.129,8.77
P08234,23.453,7.056
P08235,19.970,3.624
P08238,7.008,3.244
P08239,20.643,0.174
P08240,24.902,9.319
P08241,8.765,1.572
P08243,30.090,9.142
P08247,19.935,0.367
P08248,15.092,5.265
P08252,26.724,8.677
P08253,22.907,7.196
P08254,19.406,9.489
P08255,21.276,9.04
P08261,17.690,9.759
P08268,31.991,9.567
P08269,7.964,0.848
P08273,28.099,2.349
P08280,18.568,6.875
P08282,16.201,3.652
P08297,15.134,1.576
P08302,17.031,7.481
P08304,17.596,6.539
P08308,8.824,0.668
P08317,13.641,5.707
P08318,12.685,0.029
P08322,12.100,3.197
P08327,20.694,0.084
P08330,18.039,8.456
P08332,14.309,2.195
P08336,11.258,0.606
P08340,30.860,4.839
P08346,17.345,3.751
P08348,18.383,3.537
P08350,25.475,6.053
P08354,26.039,9.682
P08355,34.876,7.671
P08357,18.146,4.359
P08368,27.553,8.478
P08371,16.912,4.2
P08375,15.717,3.736
P08381,18.393,5.155
P08382,28.228,6.03
P08384,24.467,7.402
P08389,17.071,7.779
P08391,7.256,0.058
P08392,28.105,9.516
P08394,16.271,0.665
P08396,30.422,9.411
P08397,23.756,8.924
P08398,20.975,3.505
P08399,16.017,3.74
P08405,28.093,9.293
P08407,15.940,3.672
P08408,22.804,9.228
P08410,15.086,2.4
P08417,34.759,8.486
P08418,21.916,7.227
P08419,22.778,7.102
P08420,16.284,5.44
P08423,22.714,3.919
P08463,20.155,2.229
P08466,12.235,6.394
P08468,18.295,5.537
P08471,21.283,5.267
P08475,23.692,0.959
P08477,16.854,4.593
P08491,16.645,2.417
P08496,17.057,0.127
P08497,6.181,0.564
P08500,13.643,4.697
P08505,14.600,8.147
P08506,16.173,8.557
P08509,18.047,8.444
P08511,26.704,5.515
P08513,23.525,6.344
P08517,7.735,1.368
P08530,15.715,0.249
P08531,25.444,7.425
P08535,22.857,8.405
P08541,18.982,5.647
P08542,21.000,7.572
P08543,23.444,9.252
P08545,22.014,6.908
P08549,15.801,0.224
P08559,27.518,1.534
P08560,13.516,2.207
P08563,16.362,0.163
P08564,25.695,8.055
P08565,14.285,4.98
P08582,17.729,6.932
P08583,24.624,5.652
P08593,21.577,3.773
P08594,23.659,6.752
P08605,18.407,4.115
P08607,27.324,6.125
P08615,23.970,8.415
P08618,15.896,0.374
P08619,20.280,4.713
P08621,24.886,7.578
P08622,20.260,9.205
P08624,22.741,7.623
P08626,16.335,2.408
P08634,19.554,7.248
P08640,22.012,7.0
P08643,14.316,5.422
P08650,29.319,7.768
P08654,29.186,7.51
P08655,22.112,3.682
P08656,13.923,4.126
P08658,14.457,1.464
P08660,22.135,2.322
P08663,17.174,0.874
P08666,22.112,2.744
P08671,21.196,9.157
P08678,16.047,5.71
P08679,16.313,3.24
P08681,22.365,9.133
P08682,15.226,2.141
P08683,18.799,1.577
P08684,23.074,4.641
P08686,16.818,2.586
P08688,20.924,1.735
P08692,30.045,7.459
P08696,25.034,9.289
P08700,29.320,6.23
P08701,20.575,6.561
P08702,11.288,0.429
P08705,20.288,3.265
P08707,11.193,7.482
P08710,16.472,6.653
P08712,16.852,1.907
P08722,17.722,6.662
P08724,28.788,8.255
P08728,16.989,4.623
P08730,11.837,3.728
P08736,23.896,8.012
P08738,26.142,4.035
P08740,21.748,3.129
P08742,18.297,1.88
P08743,18.946,1.11
P08747,13.497,2.233
P08751,14.197,4.226
P08753,20.035,4.592
P08756,25.418,6.836
P08757,19.543,3.512
P08760,8.348,3.506
P08761,19.948,9.196
P08770,27.180,4.38
P08772,26.997,7.298
P08773,18.490,2.02
P08776,12.624,1.495
P08785,17.576,9.403
P08787,3.351,0.06
P08791,24.165,9.999
P08793,12.106,1.768
P08794,11.935,3.228
P08795,21.417,8.432
P08797,23.704,5.053
P08798,25.851,2.066
P08799,20.611,8.332
P08807,19.898,9.396
P08810,28.324,4.376
P08818,9.881,3.114
P08821,18.996,1.626
P08824,16.814,3.055
P08830,30.373,8.714
P08832,30.747,4.377
P08834,20.935,7.531
P08836,16.849,0.975
P08838,15.461,6.54
P08839,18.844,1.6
P08841,20.463,8.758
P08847,21.648,5.935
P08851,27.446,2.728
P08854,18.614,2.379
P08859,26.767,4.98
P08861,15.421,4.154
P08862,20.193,7.863
P08869,28.357,6.065
P08877,23.896,6.996
P08878,18.290,5.611
P08888,15.366,0.253
P08889,16.708,1.224
P08892,8.183,0.269
P08896,18.751,4.162
P08900,20.582,6.433
P08905,20.696,4.69
P08909,29.209,9.52
P08923,23.910,8.393
P08924,25.365,1.938
P08934,25.039,3.444
P08948,9.572,1.328
P08984,25.392,1.846
P08999,21.512,3.554
P09003,26.859,8.005
P09006,23.535,4.506
P09009,17.325,6.958
P09016,20.236,1.155
P09017,22.797,8.127
P09018,25.709,7.424
P09020,24.257,8.558
P09022,33.307,8.965
P09036,22.327,7.33
P09038,27.342,4.614
P09039,22.323,9.121
P09043,5.962,1.15
P09044,26.300,3.231
P09045,15.607,8.749
P09046,22.810,8.961
P09048,19.820,0.712
P09050,20.448,3.496
P09051,24.694,8.666
P09054,14.661,0.936
P09055,10.341,1.57
P09056,18.301,0.608
P09064,23.402,6.427
P09065,14.356,1.147
P09069,31.549,7.855
P09073,13.027,4.118
P09078,12.455,7.87
P09085,16.146,3.75
P09086,15.135,3.663
P09088,25.609,9.714
P09094,18.657,0.643
P09096,20.130,7.145
P09100,15.129,1.438
P09102,14.187,9.131
P09107,16.264,2.835
P09113,28.110,8.761
P09115,16.408,7.399
P09118,17.594,1.69
P09123,12.593,3.267
P09135,20.593,0.822
P09140,22.914,5.259
P09141,21.171,1.867
P09142,21.606,2.384
P09143,10.141,2.132
P09150,27.723,9.725
P09161,17.663,3.218
P09164,17.998,3.707
P09167,13.340,0.509
P09168,22.676,8.35
P09171,16.249,1.783
P09178,24.973,5.888
P09183,14.127,8.814
P09186,26.383,3.371
P09187,23.361,3.311
P09188,30.907,9.83
P09194,21.004,9.016
P09197,13.191,2.719
P09202,27.283,5.055
P09204,17.492,5.043
P09211,22.438,9.071
P09213,31.009,9.63
P09214,18.353,0.472
P09216,22.837,1.897
P09217,11.565,5.734
P09219,19.532,1.418
P09225,12.448,1.917
P09227,23.376,9.144
P09228,12.363,0.186
P09230,16.782,5.058
P09232,11.597,3.149
P09235,20.305,2.56
P09236,21.608,0.542
P09237,29.195,9.114
P09242,25.973,4.236
P09244,25.221,4.51
P09249,21.322,8.541
P09251,18.943,7.073
P09258,16.211,0.993
P09260,21.691,7.629
P09261,22.849,7.638
P09267,24.862,3.894
P09280,19.972,9.221
P09281,12.115,8.735
P09284,31.195,7.865
P09286,23.414,8.388
P09289,29.481,9.239
P09290,13.214,3.03
P09295,13.775,3.193
P09298,25.893,9.612
P09299,24.516,3.177
P09300,17.345,1.724
P09301,20.386,4.556
P09304,18.795,3.058
P09307,20.811,2.714
P09308,22.735,8.563
P09311,24.913,6.591
P09313,21.291,5.337
P09316,18.610,4.577
P09317,15.364,3.959
P09318,14.800,2.478
P09319,19.317,6.696
P09321,19.071,5.963
P09322,21.223,6.852
P09323,20.381,2.889
P09329,24.987,2.985
P09331,26.623,9.278
P09336,22.911,7.684
P09342,20.278,5.21
P09354,14.133,2.026
P09355,22.681,4.358
P09356,19.230,8.678
P09357,34.000,9.839
P09358,16.173,9.601
P09359,15.087,7.745
P09363,25.324,5.233
P09364,22.562,8.061
P09371,16.858,6.073
P09374,23.907,4.937
P09377,23.040,3.527
P09381,29.727,8.503
P09386,24.457,9.743
P09388,25.592,8.251
P09389,30.582,8.126
P09391,12.088,3.639
P09398,10.565,1.329
P09400,23.749,5.428
P09402,35.772,8.848
P09406,15.061,1.039
P09409,27.981,7.329
P09410,21.557,7.37
P09412,24.922,7.083
P09425,18.779,5.06
P09463,18.667,6.573
P09469,8.007,3.5
P09477,11.903,6.911
P09479,16.124,9.534
P09480,13.951,1.942
P09485,10.027,0.176
P09486,24.985,7.086
P09490,21.650,3.081
P09491,25.117,5.61
P09492,22.371,5.027
P09495,19.919,3.024
P09498,10.843,3.102
P09503,17.179,4.352
P09505,13.845,1.133
P09507,19.405,5.746
P09508,17.496,8.167
P09509,14.184,6.313
P09513,29.263,6.761
P09516,20.355,5.483
P09517,16.010,5.004
P09518,16.825,0.973
P09520,11.802,3.412
P09522,21.497,4.155
P09527,24.996,7.021
P09537,26.255,8.383
P09540,20.652,5.628
P09542,23.685,6.866
P09544,21.023,0.33
P09547,21.407,5.921
P09554,14.464,1.073
P09556,25.833,5.474
P09565,18.784,5.026
P09570,15.116,4.827
P09571,27.046,8.883
P09574,24.013,8.77
P09575,21.590,7.216
P09577,9.954,0.888
P09579,13.529,4.766
P09583,19.020,3.415
P09589,24.614,8.858
P09593,10.652,0.066
P09600,34.739,8.804
P09605,18.792,2.336
P09608,25.665,0.797
P09610,16.450,8.974
P09611,23.424,5.73
P09615,26.709,3.721
P09618,17.419,9.43
P09619,23.017,4.436
P09620,24.235,9.062
P09626,17.573,3.899
P09632,18.108,1.151
P09635,20.910,3.567
P09636,18.038,6.705
P09637,25.991,9.552
P09639,20.198,3.169
P09641,19.428,9.55
P09642,24.170,6.879
P09643,23.955,6.573
P09645,24.354,8.385
P09648,12.319,0.382
P09654,11.748,4.056
P09655,15.198,0.122
P09657,24.869,6.176
P09660,15.903,3.913
P09667,17.640,7.099
P09668,10.214,1.306
P09671,29.946,9.556
P09674,17.095,6.179
P09675,22.162,2.145
P09677,21.812,7.634
P09679,13.070,0.121
P09680,13.856,1.855
P09681,13.082,7.123
P09683,20.907,7.141
P09689,22.398,8.799
P09697,22.242,4.13
P09698,23.796,9.772
P09703,17.867,7.912
P09710,10.960,0.469
P09712,20.829,2.431
P09713,13.623,2.316
P09714,22.350,1.501
P09715,16.625,4.645
P09716,10.328,2.508
P09721,18.394,4.129
P09723,24.506,9.964
P09724,18.962,5.735
P09727,31.274,6.209
P09728,22.040,3.679
P09731,21.839,1.43
P09736,20.339,5.311
P09743,18.756,7.205
P09745,25.745,9.119
P09754,6.807,0.383
P09756,28.384,9.256
P09762,16.748,3.543
P09769,11.931,0.265
P09773,13.501,2.965
P09774,16.442,0.635
P09780,27.199,5.31
P09782,13.519,1.1
P09790,19.808,7.713
P09793,27.760,5.395
P09796,25.405,2.019
P09799,23.959,9.689
P09801,8.055,2.511
P09807,10.360,3.11
P09814,16.851,7.419
P09817,21.523,1.876
P09819,32.121,9.544
P09824,12.789,3.947
P09829,21.553,7.227
P09830,15.348,0.19
P09835,16.996,8.074
P09836,13.473,6.561
P09838,19.953,2.121
P09839,14.976,2.355
P09840,13.396,2.025
P09844,11.891,5.932
P09852,24.285,4.882
P09853,18.788,5.935
P09858,25.587,5.915
P09860,15.196,3.099
P09864,26.971,9.044
P09865,21.521,6.321
P09871,18.014,6.307
P09873,26.154,7.952
P09876,17.435,7.692
P09877,22.536,2.385
P09882,19.054,6.93
P10001,4.134,4.134
P10003,8.18,8.18
P10004,4.301,4.301
P10005,6.432,6.432
P10006,4.991,4.991
P10008,5.231,5.231
P10010,1.605,1.605
P10012,5.346,5.346
P10018,8.66,8.66
P10021,4.128,4.128
P10022,4.95,4.95
P10023,2.827,2.827
P10024,8.062,8.062
P10026,1.445,1.445
P10030,9.667,9.667
P10036,4.016,4.016
P10044,1.321,1.321
P10049,9.111,9.111
P10056,0.809,0.809
P10063,7.485,7.485
P10065,4.349,4.349
P10068,2.272,2.272
P10070,6.752,6.752
P10071,1.862,1.862
P10073,2.859,2.859
P10074,1.723,1.723
P10075,0.171,0.171
P10077,2.215,2.215
P10080,9.968,9.968
P10083,8.931,8.931
P10095,4.568,4.568
P10097,2.029,2.029
P10100,4.627,4.627
P10104,5.668,5.668
P10109,0.553,0.553
P10110,1.599,1.599
P10111,7.122,7.122
P10120,0.419,0.419
P10123,1.205,1.205
P10124,9.478,9.478
P10127,3.925,3.925
P10129,7.047,7.047
P10131,6.446,6.446
P10133,2.728,2.728
P10136,1.281,1.281
P10138,0.272,0.272
P10139,0.154,0.154
P10140,5.248,5.248
P10146,0.765,0.765
P10147,8.131,8.131
P10150,2.457,2.457
P10153,5.287,5.287
P10154,4.709,4.709
P10161,2.28,2.28
P10162,3.414,3.414
P10165,9.901,9.901
P10169,5.55,5.55
P10170,4.444,4.444
P10172,7.592,7.592
P10174,4.973,4.973
P10177,1.838,1.838
P10180,3.596,3.596
P10181,6.517,6.517
P10182,4.189,4.189
P10184,6.474,6.474
P10185,0.857,0.857
P10188,5.674,5.674
P10191,1.849,1.849
P10192,6.831,6.831
P10193,7.519,7.519
P10197,6.207,6.207
P10198,9.721,9.721
P10199,2.012,2.012
P10202,5.845,5.845
P10203,4.445,4.445
P10214,5.314,5.314
P10216,3.942,3.942
P10217,8.23,8.23
P10219,3.097,3.097
P10220,9.884,9.884
P10223,7.695,7.695
P10233,0.312,0.312
P10234,9.233,9.233
P10236,9.378,9.378
P10239,4.213,4.213
P10243,0.002,0.002
P10244,6.868,6.868
P10247,4.042,4.042
P10250,8.974,8.974
P10253,0.561,0.561
P10255,4.175,4.175
P10258,9.005,9.005
P10261,6.006,6.006
P10275,5.559,5.559
P10280,3.664,3.664
P10281,0.933,0.933
P10282,7.081,7.081
P10287,8.318,8.318
P10290,4.483,4.483
P10297,3.921,3.921
P10298,3.138,3.138
P10304,3.498,3.498
P10307,5.403,5.403
P10309,9.239,9.239
P10310,0.793,0.793
P10312,8.127,8.127
P10313,6.397,6.397
P10319,4.943,4.943
P10323,1.957,1.957
P10324,9.639,9.639
P10329,9.733,9.733
P10330,3.913,3.913
P10331,5.688,5.688
P10334,9.168,9.168
P10336,8.953,8.953
P10338,6.449,6.449
P10339,3.112,3.112
P10340,2.459,2.459
P10341,2.719,2.719
P10342,0.287,0.287
P10344,2.113,2.113
P10345,1.657,1.657
P10346,5.712,5.712
P10352,5.196,5.196
P10369,4.801,4.801
P10375,1.031,1.031
P10376,4.004,4.004
P10379,5.059,5.059
P10382,6.83,6.83
P10384,6.533,6.533
P10385,9.317,9.317
P10391,5.786,5.786
P10395,9.379,9.379
P09936,15.835,5.461
P09938,27.891,8.275
P09944,16.912,4.695
P09945,22.875,9.179
P09946,16.208,4.679
P09949,22.946,5.516
P09950,20.386,8.378
P09952,17.485,6.402
P09954,13.249,0.9
P09958,24.922,6.384
P09959,5.036,1.227
P09962,24.980,6.698
P09963,14.344,1.197
P09964,23.855,7.787
P09965,13.702,5.074
P09967,21.041,6.325
P09972,20.272,4.764
P09980,22.708,5.834
P09991,22.142,6.133
P09995,28.124,8.757
P09999,12.020,0.43
P10396,5.236,5.236
P10398,0.178,0.178
P10401,5.091,5.091
P10402,0.322,0.322
P10404,9.989,9.989
P10409,9.444,9.444
P10416,3.777,3.777
P10422,4.156,4.156
P10428,7.83,7.83
P10430,9.539,9.539
P10433,6.22,6.22
P10436,5.744,5.744
P10439,1.7,1.7
P10441,5.203,5.203
P10442,2.322,2.322
P10451,0.324,0.324
P10455,1.514,1.514
P10456,3.407,3.407
P10457,2.402,2.402
P10465,4.857,4.857
P10470,4.253,4.253
P10471,5.257,5.257
P10473,3.156,3.156
P10474,5.824,5.824
P10480,8.03,8.03
P10481,7.972,7.972
P10484,1.149,1.149
P10489,1.908,1.908
P10497,2.537,2.537
P10498,4.191,4.191
P10503,9.602,9.602
P10506,6.909,6.909
P10509,8.424,8.424
P10511,7.221,7.221
P10513,8.713,8.713
P10517,1.948,1.948
P10518,0.512,0.512
P10520,9.436,9.436
P10521,9.517,9.517
P10522,2.162,2.162
P10526,7.982,7.982
P10528,4.75,4.75
P10530,6.651,6.651
P10537,3.585,3.585
P10541,3.769,3.769
P10542,3.018,3.018
P10543,5.017,5.017
P10544,5.696,5.696
P10550,7.231,7.231
P10552,4.559,4.559
P10555,6.454,6.454
P10557,7.009,7.009
P10562,0.102,0.102
P10564,5.848,5.848
P10572,7.213,7.213
P10573,4.003,4.003
P10574,4.62,4.62
P10576,6.728,6.728
P10580,9.718,9.718
P10582,4.595,4.595
P10584,0.228,0.228
P10588,2.468,2.468
P10592,5.325,5.325
P10593,3.895,3.895
P10594,9.78,9.78
P10598,0.409,0.409
P10599,8.777,8.777
P10601,0.067,0.067
P10602,0.776,0.776
P10603,5.684,5.684
P10604,3.167,3.167
P10605,7.457,7.457
P10612,3.069,3.069
P10613,0.717,0.717
P10617,5.011,5.011
P10623,8.895,8.895
P10624,9.353,9.353
P10626,9.229,9.229
P10627,4.719,4.719
P10628,4.456,4.456
P10633,0.744,0.744
P10639,9.612,9.612
P10640,0.434,0.434
P10643,7.127,7.127
P10646,2.806,2.806
P10647,5.271,5.271
P10648,5.474,5.474
P10649,6.363,6.363
P10654,8.992,8.992
P10655,0.101,0.101
P10661,7.573,7.573
P10664,8.573,8.573
P10680,4.223,4.223
P10683,4.27,4.27
P10684,5.833,5.833
P10690,0.51,0.51
P10691,4.183,4.183
P10696,5.178,5.178
P10697,2.118,2.118
P10700,9.324,9.324
P10702,0.206,0.206
P10703,9.116,9.116
P10712,6.505,6.505
P10713,0.189,0.189
P10714,2.517,2.517
P10719,6.764,6.764
P10722,7.429,7.429
P10723,2.806,2.806
P10724,1.85,1.85
P10727,7.157,7.157
P10734,8.217,8.217
P10743,9.937,9.937
P10748,9.046,9.046
P10749,2.299,2.299
P10750,9.402,9.402
P10754,7.683,7.683
P10755,0.635,0.635
P10758,8.912,8.912
P10759,4.959,4.959
P10760,5.518,5.518
P10766,7.659,7.659
P10767,2.842,2.842
P10770,0.136,0.136
P10771,4.692,4.692
P10772,8.293,8.293
P10774,6.41,6.41
P10775,0.045,0.045
P10776,5.643,5.643
P10780,5.978,5.978
P10785,6.576,6.576
P10788,2.814,2.814
P10793,4.034,4.034
P10794,9.592,9.592
P10796,3.637,3.637
P10797,8.04,8.04
P10799,1.891,1.891
P10800,8.201,8.201
P10801,8.201,8.201
P10807,2.849,2.849
P10814,2.362,2.362
P10817,4.14,4.14
P10819,2.427,2.427
P10820,4.606,4.606
P10821,1.822,1.822
P10822,8.522,8.522
P10824,8.203,8.203
P10827,4.621,4.621
P10829,9.103,9.103
P10831,1.603,1.603
P10834,0.524,0.524
P10835,3.881,3.881
P10837,5.134,5.134
P10839,1.308,1.308
P10841,9.639,9.639
P10851,0.093,0.093
P10857,3.046,3.046
P10858,9.748,9.748
P10859,5.861,5.861
P10861,0.511,0.511
P10863,2.154,2.154
P10865,2.402,2.402
P10867,8.881,8.881
P10868,1.693,1.693
P10869,8.246,8.246
P10872,1.785,1.785
P10878,7.63,7.63
P10883,5.034,5.034
P10884,7.325,7.325
P10885,3.195,3.195
P10887,5.642,5.642
P10891,7.467,7.467
P10895,9.903,9.903
P10896,8.285,8.285
P10897,0.928,0.928
P10899,3.955,3.955
P10901,3.856,3.856
P10902,3.73,3.73
P10904,0.113,0.113
P10918,7.534,7.534
P10920,6.807,6.807
P10924,4.903,4.903
P10925,2.275,2.275
P10927,4.185,4.185
P10932,7.203,7.203
P10935,1.987,1.987
P10940,8.987,8.987
P10941,2.302,2.302
P10952,4.578,4.578
P10953,8.059,8.059
P10958,3.76,3.76
P10960,5.095,5.095
P10962,7.463,7.463
P10965,3.289,3.289
P10966,0.724,0.724
P10970,1.562,1.562
P10971,6.842,6.842
P10972,0.563,0.563
P10977,4.99,4.99
P10983,0.394,0.394
P10984,8.806,8.806
P10986,4.191,4.191
P10989,0.627,0.627
P10992,3.371,3.371
P10993,5.484,5.484
P10995,9.684,9.684
P10996,6.47,6.47
P10997,2.429,2.429
P11003,4.299,4.299
P11004,5.648,5.648
P11007,0.881,0.881
P11008,2.54,2.54
P11013,5.309,5.309
P11014,6.932,6.932
P11016,6.241,6.241
P11018,7.211,7.211
P11021,1.13,1.13
P11026,2.073,2.073
P11027,6.994,6.994
P11028,1.404,1.404
P11031,4.667,4.667
P11038,4.376,4.376
P11046,9.134,9.134
P11049,9.862,9.862
P11053,0.775,0.775
P11054,7.453,7.453
P11060,1.482,1.482
P11061,8.548,8.548
P11066,1.174,1.174
P11068,0.779,0.779
P11073,2.496,2.496
P11074,9.204,9.204
P11076,0.215,0.215
P11078,5.471,5.471
P11081,9.553,9.553
P11083,7.982,7.982
P11084,8.801,8.801
P11102,7.052,7.052
P11104,3.398,3.398
P11107,0.373,0.373
P11108,3.857,3.857
P11109,2.978,2.978
P11114,9.165,9.165
P11120,6.322,6.322
P11121,7.767,7.767
P11122,2.871,2.871
P11123,6.262,6.262
P11124,0.495,0.495
P11125,4.981,4.981
P11131,7.416,7.416
P11135,3.305,3.305
P11137,2.359,2.359
P11139,5.152,5.152
P11147,3.836,3.836
P11148,6.921,6.921
P11149,5.629,5.629
P11150,3.876,3.876
P11153,5.309,5.309
P11155,5.641,5.641
P11166,5.35,5.35
P11167,2.824,2.824
P11172,9.062,9.062
P11175,9.826,9.826
P11176,0.257,0.257
P11180,5.14,5.14
P11184,4.419,4.419
P11188,2.331,2.331
P11191,8.93,8.93
P11199,8.759,8.759
P11205,6.918,6.918
P11207,2.043,2.043
P11217,7.099,7.099
P11227,3.612,3.612
P11234,2.529,2.529
P11235,1.08,1.08
P11236,5.111,5.111
P11238,4.139,4.139
P11239,4.96,4.96
P11240,8.168,8.168
P11242,7.365,7.365
P11244,3.878,3.878
P11247,8.448,8.448
P11248,5.771,5.771
P11250,8.962,8.962
P11251,9.194,9.194
P11255,2.952,2.952
P11259,7.752,7.752
P11261,5.795,5.795
P11265,3.14,3.14
P11267,1.809,1.809
P11268,1.768,1.768
P11269,4.645,4.645
P11270,5.0,5.0
P11271,9.811,9.811
P11272,3.023,3.023
P11278,3.154,3.154
P11281,6.049,6.049
P11282,7.805,7.805
P11283,2.244,2.244
P11287,7.015,7.015
P11288,4.537,4.537
P11289,3.327,3.327
P11291,1.009,1.009
P11292,4.85,4.85
P11293,5.13,5.13
P11299,1.915,1.915
P11302,9.982,9.982
P11304,4.03,4.03
P11310,6.324,6.324
P11312,9.464,9.464
P11321,9.902,9.902
P11323,5.913,5.913
P11332,7.225,7.225
P11334,5.988,5.988
P11336,2.015,2.015
P11338,4.286,4.286
P11347,5.675,5.675
P11353,5.924,5.924
P11354,6.608,6.608
P11361,5.243,5.243
P11362,2.48,2.48
P11363,0.253,0.253
P11365,7.501,7.501
P11379,7.239,7.239
P11381,0.286,0.286
P11383,9.442,9.442
P11386,5.266,5.266
P11389,0.232,0.232
P11391,1.654,1.654
P11394,1.257,1.257
P11397,8.838,8.838
P11402,3.85,3.85
P11407,3.752,3.752
P11409,2.153,2.153
P11416,6.602,6.602
P11426,7.885,7.885
P11434,5.013,5.013
P11435,7.586,7.586
P11436,3.676,3.676
P11438,2.032,2.032
P11441,7.015,7.015
P11444,6.544,6.544
P11446,3.861,3.861
P11447,4.585,4.585
P11448,6.662,6.662
P11449,3.99,3.99
P11451,8.08,8.08
P11452,7.487,7.487
P11455,3.858,3.858
P11463,2.493,2.493
P11467,5.389,5.389
P11468,6.49,6.49
P11470,2.979,2.979
P11476,3.235,3.235
P11479,7.783,7.783
P11480,0.789,0.789
P11481,8.393,8.393
P11491,8.868,8.868
P11492,6.457,6.457
P11494,9.891,9.891
P11495,0.066,0.066
P11496,6.884,6.884
P11498,1.844,1.844
P11504,8.583,8.583
P11514,0.438,0.438
P11518,8.376,8.376
P11519,9.09,9.09
P11520,6.068,6.068
P11522,3.799,3.799
P11523,2.235,2.235
P11528,9.781,9.781
P11530,9.109,9.109
P11532,4.191,4.191
P11535,6.52,6.52
P11536,4.11,4.11
P11537,1.288,1.288
P11540,9.652,9.652
P11542,9.875,9.875
P11548,5.758,5.758
P11550,6.594,6.594
P11551,5.412,5.412
P11553,1.672,1.672
P11555,5.604,5.604
P11559,8.061,8.061
P11560,0.849,0.849
P11562,9.909,9.909
P11565,1.43,1.43
P11566,9.602,9.602
P11572,3.726,3.726
P11580,6.132,6.132
P11582,5.261,5.261
P11587,7.335,7.335
P11588,4.767,4.767
P11592,8.159,8.159
P11596,3.994,3.994
P11597,9.135,9.135
P11600,9.465,9.465
P11602,1.798,1.798
P11608,6.982,6.982
P11609,4.996,4.996
P11612,7.885,7.885
P11616,8.221,8.221
P11617,9.524,9.524
P11621,9.235,9.235
P11622,1.374,1.374
P11623,5.933,5.933
P11624,2.438,2.438
P11628,6.343,6.343
P11629,9.588,9.588
P11632,4.119,4.119
P11636,1.519,1.519
P11642,5.732,5.732
P11644,9.287,9.287
P11651,2.677,2.677
P11655,0.732,0.732
P11665,5.436,5.436
P11676,0.105,0.105
P11677,1.014,1.014
P11679,0.348,0.348
P11684,2.602,2.602
P11687,0.613,0.613
P11689,8.732,8.732
P11694,0.222,0.222
P11695,2.75,2.75
P11696,6.01,6.01
P11700,2.146,2.146
P11701,6.544,6.544
