partsid,totalcfp,cfp
P08388,19.829,4.106
P08390,11.288,3.231
P08393,16.944,3.072
P08401,14.645,9.658
P08403,7.061,4.452
P08409,17.319,8.664
P08411,13.716,0.939
P08413,21.075,5.926
P08426,20.649,8.498
P08429,11.752,6.307
P08436,16.372,2.597
P08441,10.566,1.433
P08447,26.838,8.908
P08454,22.142,4.718
P08458,20.560,7.578
P08460,20.951,6.885
P08464,20.238,1.345
P08467,14.892,4.172
P08470,23.063,4.122
P08472,16.728,5.182
P08476,26.336,8.572
P08479,18.565,2.632
P08480,16.679,3.36
P08482,25.862,7.565
P08484,30.350,9.667
P08485,25.227,2.508
P08487,21.608,3.716
P08488,11.751,2.735
P08490,24.514,1.103
P08537,27.814,1.093
P08538,20.411,2.094
P08540,27.774,4.205
P08546,25.745,7.058
P08547,12.243,6.14
P08548,14.683,2.976
P08552,20.698,8.241
P08554,13.175,2.127
P08556,25.696,7.887
P08557,25.358,3.243
P08561,16.591,5.182
P08573,30.358,9.594
P08574,20.766,6.312
P08579,21.693,8.989
P08581,11.769,7.193
P08584,17.330,7.966
P08585,10.391,0.274
P08586,13.572,4.315
P08588,17.401,1.519
P08590,18.093,3.26
P08595,25.247,8.652
P08597,22.879,5.944
P08599,19.116,4.576
P08604,14.638,1.423
P08606,18.731,3.853
P08610,16.146,6.913
P08614,18.458,2.004
P08620,18.673,7.533
P08623,19.862,8.601
P08625,10.177,0.408
P08631,25.817,8.904
P08646,9.901,1.279
P08649,16.514,2.144
P08652,22.957,6.17
P08661,25.623,2.53
P08668,20.023,2.925
P08675,18.848,1.331
P08680,29.535,4.528
P08689,16.808,6.066
P08690,28.690,7.008
P08693,22.082,5.039
P08697,21.446,0.823
P08711,22.395,9.382
P08713,25.360,9.101
P08714,19.609,2.425
P08716,13.733,1.844
P08720,14.334,4.205
P08721,20.620,4.106
P08723,21.660,1.356
P08731,26.310,8.779
P08732,29.099,4.607
P08735,19.287,4.982
P08745,13.032,0.245
P08749,19.938,6.589
P08754,18.176,0.86
P08763,14.357,2.557
P08767,25.347,5.437
P08769,25.671,7.434
P08775,29.853,8.225
P08777,17.924,1.659
P08778,22.467,7.085
P08783,21.415,9.185
P08784,29.083,0.701
P08786,18.687,4.0
P08789,26.976,7.298
P08790,22.776,7.925
P08796,22.626,3.576
P08800,17.616,9.321
P08801,24.253,3.334
P08806,10.087,5.47
P08811,20.881,5.232
P08812,9.146,1.746
P08814,19.961,3.862
P08815,17.138,6.921
P08822,20.904,5.087
P08823,18.133,3.875
P08828,19.424,7.911
P08833,27.909,9.466
P08835,18.012,3.279
P08837,24.076,1.404
P08840,29.269,0.423
P08844,9.779,0.869
P08845,24.166,5.715
P08852,23.985,9.085
P08855,11.239,0.649
P08856,20.928,2.944
P08860,7.087,0.744
P08866,22.132,5.664
P08868,24.296,8.47
P08870,24.875,6.915
P08871,25.684,5.875
P08873,18.402,3.646
P08876,22.239,5.756
P08880,18.246,9.345
P08881,14.321,2.726
P08882,8.375,0.295
P08886,8.886,0.839
P08891,17.199,0.424
P08893,7.927,0.897
P08897,31.769,9.121
P08898,20.211,8.875
P08906,21.007,5.223
P08912,19.649,2.333
P08928,21.963,9.479
P08929,15.038,7.905
P08931,18.209,9.522
P08933,21.541,4.179
P08936,20.950,0.074
P08937,13.636,0.38
P08939,12.878,5.252
P08940,33.365,6.544
P08942,19.721,4.489
P08945,14.504,5.643
P08946,22.379,7.861
P08950,20.616,3.105
P08951,27.270,1.73
P08953,19.139,3.863
P08957,15.909,2.267
P08959,11.812,3.238
P08961,20.996,6.233
P08963,20.148,4.87
P08975,26.287,7.966
P08979,29.849,9.93
P08983,24.818,9.45
P08990,29.151,9.862
P08991,14.865,8.919
P08995,18.703,1.893
P08997,12.963,1.588
P09000,17.271,2.634
P09002,14.998,0.065
P09004,21.487,1.932
P09008,26.404,5.4
P09049,15.480,5.119
P09052,23.114,6.979
P09058,15.799,0.702
P09059,20.980,8.53
P09063,22.551,5.54
P09067,26.425,7.528
P09071,21.204,7.806
P09079,22.142,5.692
P09080,18.557,2.87
P09087,25.113,0.704
P09089,24.598,7.541
P09090,30.105,8.127
P09091,20.907,4.423
P09092,26.769,7.532
P09093,20.492,0.615
P09099,17.731,5.626
P09104,22.868,5.895
P09105,31.158,6.37
P09108,22.021,7.293
P09110,11.917,0.934
P09111,20.328,7.8
P09112,18.678,5.113
P09114,18.289,0.918
P09121,13.882,5.787
P09125,23.610,6.465
P09127,10.731,3.015
P09133,17.206,2.734
P09134,20.828,5.449
P09136,16.815,2.927
P09138,16.188,3.783
P09139,22.709,0.71
P09146,26.860,7.147
P09147,22.534,3.592
P09151,15.850,5.236
P09153,32.680,6.619
P09154,20.691,8.07
P09156,18.472,1.184
P09158,18.732,4.89
P09160,23.856,3.999
P09163,5.639,0.18
P09172,19.340,4.468
P09175,24.688,9.977
P09180,9.084,3.907
P09182,8.464,1.317
P09184,24.206,4.602
P09185,26.706,8.998
P09189,20.397,9.987
P09190,12.514,0.193
P09191,18.288,3.309
P09193,27.106,9.92
P09196,18.448,1.427
P09199,26.046,7.478
P09203,25.060,7.447
P09205,8.064,0.9
P09206,25.431,7.004
P09207,17.746,4.936
P09209,24.068,6.536
P09215,9.916,4.645
P09221,29.954,9.748
P09224,21.052,3.73
P09229,23.984,8.921
P09238,6.737,1.742
P09240,17.983,9.335
P09243,24.841,6.768
P09245,27.465,5.858
P09246,11.267,1.102
P09250,23.714,9.034
P09252,23.395,7.193
P09253,19.306,1.341
P09254,20.547,6.956
P09255,22.457,1.468
P09259,9.825,1.447
P09263,22.069,1.473
P09269,24.544,9.379
P09271,22.629,2.745
P09272,23.652,7.027
P09278,31.052,9.804
P09285,19.616,1.034
P09287,17.890,4.022
P09291,21.898,4.042
P09292,19.941,1.909
P09294,14.370,0.555
P09297,17.648,2.598
P09305,23.790,8.314
P09306,20.570,2.624
P09309,14.299,6.136
P09315,14.723,4.932
P09325,26.971,9.725
P09326,15.926,1.025
P09328,12.965,5.474
P09334,17.525,4.335
P09337,23.785,3.029
P09341,10.858,0.028
P09347,22.875,7.875
P09350,12.846,3.326
P09352,12.259,5.172
P09366,13.527,1.948
P09367,18.370,6.435
P09372,29.373,8.661
P09376,15.905,0.925
P09379,7.940,0.61
P09383,21.139,6.659
P09384,21.905,6.559
P09385,20.472,5.418
P09387,22.510,5.31
P09399,17.835,3.4
P09401,27.091,7.198
P09404,24.042,8.402
P09407,21.818,0.564
P09411,18.719,2.526
P09416,18.429,7.524
P09417,25.406,4.455
P09420,24.839,8.921
P09422,13.207,0.092
P09424,17.884,3.166
P09427,9.922,2.367
P09429,21.049,6.229
P09430,23.045,5.343
P09438,28.617,8.129
P09444,17.196,5.681
P09446,16.350,9.598
P09447,22.430,6.222
P09451,11.177,2.433
P09456,19.337,6.667
P09458,24.332,3.554
P09459,23.861,5.023
P09461,18.515,5.877
P09465,15.725,7.188
P09466,13.958,4.283
P09468,21.197,9.43
P09472,17.062,1.748
P09475,14.840,5.653
P09525,23.755,9.701
P09526,13.401,0.321
P09529,29.920,9.492
P09532,9.483,0.347
P09533,19.396,3.387
P09534,33.153,9.509
P09535,19.691,8.194
P09539,19.252,2.243
P09543,29.085,5.106
P09545,15.763,7.303
P09546,20.980,0.224
P09548,25.926,6.737
P09550,24.443,4.642
P09552,15.400,4.959
P09555,29.816,9.655
P09557,22.853,4.162
P09558,22.671,6.316
P09564,24.751,7.348
P09566,24.838,3.363
P09568,16.713,6.902
P09573,24.494,8.68
P09576,21.951,3.785
P09580,17.415,3.941
P09581,22.278,8.166
P09582,31.974,7.143
P09584,19.826,1.947
P09586,14.590,2.652
P09587,26.291,8.611
P09590,14.478,0.986
P09592,17.477,1.661
P09597,16.610,0.647
P09601,16.060,3.046
P09602,22.281,5.13
P09603,23.885,5.542
P09604,20.440,3.879
P09606,16.749,9.829
P09609,27.825,8.556
P09614,13.376,3.022
P09622,17.155,3.196
P09624,15.841,3.789
P09627,28.494,9.042
P09630,16.043,7.847
P09633,15.551,1.005
P09634,21.174,9.47
P09644,17.756,2.113
P09650,24.425,3.743
P09651,16.454,7.998
P09656,24.285,5.464
P09658,23.325,9.636
P09664,35.305,8.933
P09665,20.616,5.136
P09666,25.164,4.969
P09669,18.074,5.454
P09670,19.748,8.015
P09672,26.219,8.623
P09678,20.370,4.151
P09686,24.921,6.94
P09687,25.825,8.595
P09688,20.241,9.593
P09691,17.946,0.912
P09693,24.636,6.917
P09694,13.060,0.869
P09695,22.395,5.311
P09699,15.472,8.473
P09706,22.523,7.999
P09707,13.125,5.138
P09708,17.016,8.334
P09711,16.706,3.254
P09717,25.701,7.056
P09726,14.791,2.107
P09729,17.064,5.231
P09733,12.207,7.922
P09734,19.346,3.138
P09735,20.058,3.513
P09738,24.745,9.996
P09739,20.835,7.093
P09741,12.273,3.778
P09744,26.052,7.337
P09747,11.943,0.756
P09749,7.823,0.311
P09750,20.903,7.999
P09752,23.754,5.447
P09757,22.760,5.681
P09760,17.678,3.869
P09765,24.111,6.163
P09768,30.218,7.613
P09770,27.688,8.644
P09771,23.045,0.627
P09775,13.276,0.245
P09776,28.238,9.998
P09777,17.168,2.615
P09779,21.351,4.205
P09781,31.813,6.95
P09785,26.959,9.838
P09789,24.285,4.66
P09791,27.701,5.885
P09792,23.575,5.678
P09797,15.005,3.395
P09798,16.378,1.715
P09800,21.747,2.512
P09802,22.453,4.247
P09804,19.342,7.029
P09809,15.147,3.551
P09810,21.417,7.514
P09811,29.116,8.911
P09813,13.035,0.44
P09815,17.940,8.592
P09816,18.772,1.746
P09820,24.150,9.978
P09822,23.823,4.4
P09823,15.600,2.336
P09825,18.142,0.965
P09826,14.242,1.803
P09832,24.849,8.126
P09841,25.132,7.445
P09842,17.818,6.996
P09845,16.141,6.22
P09848,17.856,2.697
P09851,20.846,7.066
P09856,12.385,0.708
P09857,28.185,8.694
P09872,11.654,0.293
P09880,21.009,6.506
P09886,19.358,6.451
P09888,17.418,4.714
P09891,29.508,9.016
P09892,24.876,9.098
P09893,30.655,9.866
P09895,21.441,0.759
P09896,26.667,8.828
P09899,22.377,6.997
P09905,13.994,6.162
P10000,5.652,5.652
P10002,2.151,2.151
P10011,8.008,8.008
P10013,5.56,5.56
P10014,9.707,9.707
P10017,9.211,9.211
P10020,2.859,2.859
P10025,9.799,9.799
P10032,5.562,5.562
P10035,3.727,3.727
P10038,3.228,3.228
P10039,1.16,1.16
P10040,1.143,1.143
P10042,7.628,7.628
P10043,7.049,7.049
P10045,1.841,1.841
P10050,7.77,7.77
P10053,3.017,3.017
P10062,6.674,6.674
P10064,0.016,0.016
P10067,4.2,4.2
P10076,4.722,4.722
P10078,5.424,5.424
P10081,9.621,9.621
P10084,2.483,2.483
P10085,6.709,6.709
P10086,9.153,9.153
P10087,0.674,0.674
P10088,9.684,9.684
P10089,8.514,8.514
P10090,4.269,4.269
P10091,0.085,0.085
P10092,4.786,4.786
P10093,7.245,7.245
P10094,6.185,6.185
P10096,6.514,6.514
P10098,0.133,0.133
P10102,6.78,6.78
P10107,5.055,5.055
P10112,9.425,9.425
P10114,2.057,2.057
P10119,5.0,5.0
P10126,4.554,4.554
P10128,6.773,6.773
P10134,4.785,4.785
P10141,0.962,0.962
P10143,9.968,9.968
P10144,6.28,6.28
P10148,3.127,3.127
P10149,0.562,0.562
P10151,6.886,6.886
P10155,0.55,0.55
P10156,6.832,6.832
P10160,0.481,0.481
P10164,4.206,4.206
P10166,4.56,4.56
P10167,7.241,7.241
P10168,0.564,0.564
P10171,3.481,3.481
P10178,9.577,9.577
P10179,2.173,2.173
P10189,3.608,3.608
P10190,2.997,2.997
P10194,3.677,3.677
P10195,6.878,6.878
P10201,1.038,1.038
P10204,8.028,8.028
P10205,0.206,0.206
P10206,7.611,7.611
P10209,8.525,8.525
P10212,2.001,2.001
P10215,1.25,1.25
P10218,9.642,9.642
P10221,3.394,3.394
P10222,8.135,8.135
P10226,5.253,5.253
P10227,9.222,9.222
P10228,4.65,4.65
P10229,3.098,3.098
P10230,2.578,2.578
P10231,9.289,9.289
P10232,7.926,7.926
P10235,6.08,6.08
P10238,2.313,2.313
P10240,1.226,1.226
P10242,4.518,4.518
P10249,6.124,6.124
P10251,1.044,1.044
P10252,5.856,5.856
P10254,7.829,7.829
P10256,0.994,0.994
P10260,5.412,5.412
P10262,5.154,5.154
P10263,6.791,6.791
P10264,5.204,5.204
P10265,6.059,6.059
P10268,3.559,3.559
P10270,6.623,6.623
P10271,8.388,8.388
P10273,4.3,4.3
P10274,5.672,5.672
P10286,9.11,9.11
P10299,3.96,3.96
P10300,8.275,8.275
P10311,2.784,2.784
P10315,2.857,2.857
P10316,0.157,0.157
P10318,1.715,1.715
P10320,1.519,1.519
P10322,1.897,1.897
P10325,6.244,6.244
P10326,4.554,4.554
P10328,6.949,6.949
P10337,9.088,9.088
P10343,6.449,6.449
P10347,8.25,8.25
P10351,3.311,3.311
P10353,1.576,1.576
P10354,5.16,5.16
P10355,4.167,4.167
P10358,5.313,5.313
P10360,2.433,2.433
P10364,0.299,0.299
P10366,9.208,9.208
P10367,0.826,0.826
P10370,5.0,5.0
P10373,2.461,2.461
P10374,7.108,7.108
P10378,6.613,6.613
P10380,5.776,5.776
P10383,4.611,4.611
P10387,5.144,5.144
P10388,2.149,2.149
P10390,0.323,0.323
P10393,9.961,9.961
P10400,9.725,9.725
P09956,19.863,6.908
P09968,10.161,2.467
P09969,25.016,5.947
P09970,20.092,5.359
P09971,17.385,2.097
P09973,19.258,0.906
P09976,17.975,7.524
P09978,31.654,8.057
P09979,22.520,7.662
P09982,8.288,3.102
P09984,23.722,4.396
P09985,18.063,0.016
P09986,22.136,8.2
P09988,36.139,9.287
P09992,25.678,0.434
P09996,18.128,2.112
P09997,26.195,8.823
P09998,23.088,8.839
P10403,7.928,7.928
P10406,8.989,8.989
P10408,0.489,0.489
P10411,9.744,9.744
P10412,4.561,4.561
P10413,1.953,1.953
P10420,6.615,6.615
P10423,4.564,4.564
P10424,3.015,3.015
P10425,8.87,8.87
P10431,0.529,0.529
P10432,4.005,4.005
P10435,7.203,7.203
P10438,0.528,0.528
P10440,9.426,9.426
P10443,7.773,7.773
P10445,4.604,4.604
P10448,0.417,0.417
P10450,7.887,7.887
P10453,5.436,5.436
P10458,7.709,7.709
P10459,1.275,1.275
P10460,3.775,3.775
P10464,9.475,9.475
P10466,8.388,8.388
P10468,2.25,2.25
P10469,0.012,0.012
P10472,6.685,6.685
P10475,4.521,4.521
P10476,0.782,0.782
P10478,9.642,9.642
P10479,6.934,6.934
P10485,1.836,1.836
P10486,8.476,8.476
P10487,4.539,4.539
P10493,5.461,5.461
P10495,0.53,0.53
P10496,5.205,5.205
P10499,3.356,3.356
P10501,2.239,2.239
P10502,2.813,2.813
P10505,4.022,4.022
P10510,0.462,0.462
P10512,5.612,5.612
P10514,6.501,6.501
P10516,9.976,9.976
P10523,0.611,0.611
P10527,4.499,4.499
P10529,8.627,8.627
P10531,2.863,2.863
P10534,9.858,9.858
P10535,7.574,7.574
P10540,4.358,4.358
P10549,3.972,3.972
P10551,4.807,4.807
P10553,7.647,7.647
P10556,0.034,0.034
P10560,9.469,9.469
P10561,0.986,0.986
P10563,2.644,2.644
P10567,2.682,2.682
P10568,1.109,1.109
P10575,1.166,1.166
P10577,6.314,6.314
P10581,3.269,3.269
P10585,6.122,6.122
P10586,2.353,2.353
P10587,1.729,1.729
P10589,5.201,5.201
P10596,0.69,0.69
P10600,5.631,5.631
P10607,7.314,7.314
P10611,7.112,7.112
P10614,6.059,6.059
P10615,4.154,4.154
P10616,6.457,6.457
P10619,9.703,9.703
P10620,9.63,9.63
P10629,0.241,0.241
P10630,6.068,6.068
P10631,7.675,7.675
P10632,5.03,5.03
P10637,7.389,7.389
P10642,2.574,2.574
P10650,9.342,9.342
P10652,4.521,4.521
P10653,3.839,3.839
P10656,0.123,0.123
P10662,8.611,8.611
P10667,4.959,4.959
P10670,3.168,3.168
P10672,2.969,2.969
P10673,3.052,3.052
P10675,5.813,5.813
P10677,3.819,3.819
P10682,4.64,4.64
P10685,6.647,6.647
P10686,8.128,8.128
P10687,6.436,6.436
P10692,4.297,4.297
P10694,2.99,2.99
P10699,4.846,4.846
P10706,9.553,9.553
P10709,1.753,1.753
P10711,8.797,8.797
P10717,3.229,3.229
P10729,9.164,9.164
P10730,8.345,8.345
P10732,6.405,6.405
P10738,8.452,8.452
P10739,8.257,8.257
P10741,9.599,9.599
P10742,6.712,6.712
P10744,2.0,2.0
P10746,8.237,8.237
P10753,2.726,2.726
P10761,5.459,5.459
P10769,5.163,5.163
P10779,3.116,3.116
P10781,1.152,1.152
P10782,2.148,2.148
P10783,5.34,5.34
P10786,2.622,2.622
P10787,2.942,2.942
P10789,3.447,3.447
P10795,5.609,5.609
P10804,7.399,7.399
P10808,6.639,6.639
P10810,4.928,4.928
P10811,6.936,6.936
P10813,4.184,4.184
P10815,8.992,8.992
P10816,3.449,3.449
P10818,8.549,8.549
P10830,6.694,6.694
P10838,7.984,7.984
P10842,2.523,2.523
P10843,0.749,0.749
P10844,9.694,9.694
P10846,9.994,9.994
P10847,5.786,5.786
P10848,4.243,4.243
P10849,5.021,5.021
P10850,4.897,4.897
P10853,0.228,0.228
P10854,9.308,9.308
P10856,9.436,9.436
P10860,1.466,1.466
P10862,3.74,3.74
P10866,3.996,3.996
P10870,7.356,7.356
P10873,0.083,0.083
P10874,8.483,8.483
P10875,6.418,6.418
P10876,9.539,9.539
P10881,4.315,4.315
P10888,9.1,9.1
P10890,8.193,8.193
P10898,4.187,4.187
P10900,7.905,7.905
P10906,8.017,8.017
P10907,0.884,0.884
P10908,7.982,7.982
P10910,6.853,6.853
P10911,4.179,4.179
P10915,7.75,7.75
P10916,8.494,8.494
P10917,2.761,2.761
P10919,3.563,3.563
P10923,1.809,1.809
P10928,4.388,4.388
P10929,7.018,7.018
P10931,1.607,1.607
P10933,2.376,2.376
P10934,4.011,4.011
P10938,8.454,8.454
P10939,7.273,7.273
P10942,3.234,3.234
P10945,2.582,2.582
P10951,0.349,0.349
P10954,5.072,5.072
P10955,2.374,2.374
P10959,3.795,3.795
P10961,4.91,4.91
P10963,5.266,5.266
P10964,4.042,4.042
P10968,6.824,6.824
P10969,4.098,4.098
P10973,7.534,7.534
P10974,1.607,1.607
P10982,4.737,4.737
P10985,3.249,3.249
P10994,4.684,4.684
P10999,5.995,5.995
P11002,1.938,1.938
P11006,2.955,2.955
P11009,3.717,3.717
P11010,0.097,0.097
P11017,0.035,0.035
P11022,6.989,6.989
P11024,9.022,9.022
P11025,2.666,2.666
P11029,4.609,4.609
P11033,4.345,4.345
P11034,8.142,8.142
P11036,3.343,3.343
P11039,5.607,5.607
P11040,5.626,5.626
P11042,5.408,5.408
P11043,9.568,9.568
P11050,5.354,5.354
P11055,3.392,3.392
P11056,6.616,6.616
P11057,8.527,8.527
P11059,4.492,4.492
P11062,3.547,3.547
P11065,2.178,2.178
P11067,7.099,7.099
P11072,5.196,5.196
P11075,5.962,5.962
P11077,6.617,6.617
P11086,2.058,2.058
P11088,7.126,7.126
P11092,4.88,4.88
P11095,9.577,9.577
P11098,6.796,6.796
P11100,5.243,5.243
P11101,8.749,8.749
P11103,6.522,6.522
P11105,1.307,1.307
P11112,6.013,6.013
P11113,4.919,4.919
P11117,1.414,1.414
P11126,0.271,0.271
P11129,3.354,3.354
P11133,7.493,7.493
P11138,3.506,3.506
P11141,4.409,4.409
P11143,5.904,5.904
P11144,7.536,7.536
P11162,4.482,4.482
P11163,3.52,3.52
P11168,2.418,2.418
P11169,7.122,7.122
P11170,9.969,9.969
P11177,9.31,9.31
P11181,5.378,5.378
P11182,3.76,3.76
P11187,2.306,2.306
P11189,7.259,7.259
P11190,7.315,7.315
P11193,8.745,8.745
P11195,7.887,7.887
P11198,3.941,3.941
P11200,5.697,5.697
P11201,0.993,0.993
P11202,2.077,2.077
P11203,4.976,4.976
P11206,0.592,0.592
P11208,7.888,7.888
P11209,4.667,4.667
P11210,1.549,1.549
P11213,3.46,3.46
P11214,4.236,4.236
P11218,4.962,4.962
P11219,2.2,2.2
P11220,5.78,5.78
P11223,1.603,1.603
P11226,7.977,7.977
P11228,3.12,3.12
P11229,4.635,4.635
P11230,9.595,9.595
P11231,9.529,9.529
P11241,2.253,2.253
P11243,0.244,0.244
P11245,7.616,7.616
P11246,2.866,2.866
P11253,4.857,4.857
P11257,7.985,7.985
P11258,5.456,5.456
P11260,7.03,7.03
P11263,1.296,1.296
P11273,1.019,1.019
P11275,9.046,9.046
P11279,8.121,8.121
P11284,8.542,8.542
P11285,0.446,0.446
P11294,1.093,1.093
P11306,7.766,7.766
P11307,7.2,7.2
P11309,0.647,0.647
P11313,9.439,9.439
P11317,1.748,1.748
P11318,0.198,0.198
P11324,1.253,1.253
P11325,0.012,0.012
P11326,7.341,7.341
P11327,9.08,9.08
P11328,0.237,0.237
P11331,3.101,3.101
P11333,9.427,9.427
P11335,3.186,3.186
P11337,0.268,0.268
P11340,3.466,3.466
P11341,9.997,9.997
P11342,3.083,3.083
P11346,5.652,5.652
P11352,3.226,3.226
P11355,2.749,2.749
P11356,8.325,8.325
P11358,2.155,2.155
P11360,3.178,3.178
P11366,9.122,9.122
P11368,4.512,4.512
P11370,9.579,9.579
P11373,2.22,2.22
P11375,0.596,0.596
P11376,1.129,1.129
P11377,2.648,2.648
P11378,9.892,9.892
P11382,6.319,6.319
P11385,6.586,6.586
P11390,1.981,1.981
P11392,3.842,3.842
P11393,1.951,1.951
P11398,3.698,3.698
P11399,9.565,9.565
P11403,5.16,5.16
P11404,8.05,8.05
P11405,7.257,7.257
P11406,8.356,8.356
P11411,6.805,6.805
P11415,2.956,2.956
P11420,3.046,3.046
P11421,7.681,7.681
P11422,8.998,8.998
P11425,1.217,1.217
P11427,8.326,8.326
P11428,1.578,1.578
P11429,8.55,8.55
P11432,4.606,4.606
P11433,8.906,8.906
P11437,3.373,3.373
P11439,1.772,1.772
P11445,0.498,0.498
P11454,4.962,4.962
P11457,4.175,4.175
P11458,4.155,4.155
P11459,8.514,8.514
P11461,9.203,9.203
P11462,0.773,0.773
P11465,1.65,1.65
P11469,2.846,2.846
P11471,9.96,9.96
P11472,1.394,1.394
P11475,9.379,9.379
P11484,1.231,1.231
P11485,8.021,8.021
P11488,0.404,0.404
P11489,5.906,5.906
P11490,1.017,1.017
P11493,4.59,4.59
P11499,7.996,7.996
P11501,2.118,2.118
P11503,0.805,0.805
P11507,1.606,1.606
P11508,5.341,5.341
P11509,8.856,8.856
P11510,9.539,9.539
P11511,0.254,0.254
P11515,3.762,3.762
P11516,0.162,0.162
P11517,0.839,0.839
P11527,3.054,3.054
P11531,4.614,4.614
P11534,4.458,4.458
P11539,0.253,0.253
P11544,8.312,8.312
P11545,1.55,1.55
P11547,9.93,9.93
P11557,4.037,4.037
P11561,6.78,6.78
P11563,8.917,8.917
P11564,9.232,9.232
P11568,1.826,1.826
P11570,5.251,5.251
P11573,2.886,2.886
P11575,4.194,4.194
P11577,7.789,7.789
P11579,6.968,6.968
P11583,4.991,4.991
P11589,8.505,8.505
P11593,0.753,0.753
P11594,9.823,9.823
P11595,4.657,4.657
P11599,9.18,9.18
P11603,6.843,6.843
P11607,2.928,2.928
P11610,2.846,2.846
P11613,5.075,5.075
P11614,9.807,9.807
P11615,1.985,1.985
P11618,7.518,7.518
P11619,2.679,2.679
P11625,9.474,9.474
P11627,5.027,5.027
P11633,5.379,5.379
P11641,0.976,0.976
P11643,0.191,0.191
P11646,8.441,8.441
P11648,7.516,7.516
P11649,7.4,7.4
P11652,7.165,7.165
P11656,2.816,2.816
P11657,1.297,1.297
P11658,9.204,9.204
P11659,2.753,2.753
P11661,1.289,1.289
P11662,2.367,2.367
P11663,8.438,8.438
P11666,4.662,4.662
P11667,4.69,4.69
P11668,9.161,9.161
P11669,9.696,9.696
P11670,3.754,3.754
P11672,8.079,8.079
P11673,8.016,8.016
P11674,6.499,6.499
P11685,3.12,3.12
P11686,6.694,6.694
P11688,2.525,2.525
P11690,5.353,5.353
P11691,0.454,0.454
P11692,0.228,0.228
P11703,2.036,2.036
P11707,8.209,8.209
P11712,3.852,3.852
P11728,1.077,1.077
P11730,0.175,0.175
P11745,6.91,6.91
P11746,6.508,6.508
P11749,8.716,8.716
P11750,7.144,7.144
P11759,2.829,2.829
P11760,3.71,3.71
P11762,0.025,0.025
P11765,7.964,7.964
P11766,0.875,0.875
P11768,1.172,1.172
P11771,6.662,6.662
P11772,0.011,0.011
P11774,1.808,1.808
P11775,9.329,9.329
P11781,5.524,5.524
P11782,6.574,6.574
P11784,9.012,9.012
P11789,6.501,6.501
P11790,9.648,9.648
P11792,3.928,3.928
P11800,9.698,9.698
P11804,1.601,1.601
P11811,0.666,0.666
P11814,3.876,3.876
P11815,2.516,2.516
P11818,2.904,2.904
P11819,5.414,5.414
P11820,9.952,9.952
P11821,2.267,2.267
P11827,9.515,9.515
P11832,8.073,8.073
P11833,9.49,9.49
P11835,0.655,0.655
P11841,7.573,7.573
P11844,1.374,1.374
P11845,6.737,6.737
P11846,8.524,8.524
P11853,1.874,1.874
P11856,8.445,8.445
P11857,9.8,9.8
P11863,4.184,4.184
P11867,7.331,7.331
P11868,7.038,7.038
P11870,1.641,1.641
P11871,0.594,0.594
P11878,1.038,1.038
P11880,1.658,1.658
P11882,0.79,0.79
P11886,0.934,0.934
P11888,8.135,8.135
P11890,5.877,5.877
P11891,2.025,2.025
P11892,9.222,9.222
P11894,9.343,9.343
P11897,0.874,0.874
P11898,0.707,0.707
P11899,4.489,4.489
P11900,2.359,2.359
P11902,6.486,6.486
P11904,1.248,1.248
P11905,3.748,3.748
P11907,2.035,2.035
P11908,6.023,6.023
P11909,7.651,7.651
P11911,8.367,8.367
P11912,6.003,6.003
P11915,5.781,5.781
P11917,5.254,5.254
P11921,1.413,1.413
P11922,4.786,4.786
P11928,1.436,1.436
P11929,7.748,7.748
P11931,0.377,0.377
P11937,4.73,4.73
P11940,6.043,6.043
P11941,0.115,0.115
P11942,8.402,8.402
P11943,0.433,0.433
P11947,7.177,7.177
P11948,5.194,5.194
P11949,6.854,6.854
P11959,5.956,5.956
P11963,4.981,4.981
P11964,7.283,7.283
P11965,7.964,7.964
P11973,9.715,9.715
P11976,4.36,4.36
P11977,7.553,7.553
P11980,9.548,9.548
P11981,8.681,8.681
P11987,8.226,8.226
P11995,2.022,2.022
P11996,4.418,4.418
P11999,6.995,6.995
P12007,1.872,1.872
P12008,6.988,6.988
P12012,5.715,5.715
P12014,3.258,3.258
P12015,8.881,8.881
P12020,2.242,2.242
P12028,8.993,8.993
P12029,1.707,1.707
P12031,4.514,4.514
P12032,3.373,3.373
P12035,9.459,9.459
P12038,4.401,4.401
P12044,8.769,8.769
P12045,6.466,6.466
P12047,8.526,8.526
P12048,1.295,1.295
P12049,2.975,2.975
P12051,3.732,3.732
P12052,8.691,8.691
P12055,5.922,5.922
P12056,7.602,7.602
P12058,4.173,4.173
P12059,3.606,3.606
P12060,0.982,0.982
P12062,6.145,6.145
P12064,4.415,4.415
P12065,9.031,9.031
P12066,6.397,6.397
P12074,5.436,5.436
P12075,2.633,2.633
P12099,0.352,0.352
P12101,9.914,9.914
P12104,0.813,0.813
P12113,0.544,0.544
P12115,6.292,6.292
P12116,6.255,6.255
P12120,6.82,6.82
P12126,4.445,4.445
P12130,5.757,5.757
P12132,0.982,0.982
P12134,5.806,5.806
P12137,8.431,8.431
P12142,1.864,1.864
P12146,3.074,3.074
P12147,0.5,0.5
P12154,4.89,4.89
P12156,9.49,9.49
P12160,5.815,5.815
P12162,4.769,4.769
P12163,5.907,5.907
P12168,4.714,4.714
P12173,7.191,7.191
P12175,9.308,9.308
